RPAIR,Score,EC,KO
RP09401,0.073,1.10.99.3 1.14.13.90,K09838 K09839
RP09372,0.073,1.10.99.3 1.14.13.90,K09838 K09839
RP12999,0.072,1.14.14.1,K07411 K07412 K07424
RP05557,0.072,1.14.13.107,K14733
RP14685,0.072,1.14.13.107,K14733
RP15674,0.061,,K16037
RP09043,0.058,1.14.13.22,K03379
RP11142,0.054,4.2.3.23,K14179
RP15064,0.053,4.2.3.60,K15802
RP12979,0.053,4.2.3.71,K15801
RP11143,0.053,4.2.3.75,K10187 K15803
RP15053,0.052,4.2.3.59,K15796
RP12985,0.052,4.2.3.56,K14186
RP05617,0.052,,K16008
RP12980,0.051,4.2.3.- 4.2.3.104,K14184
RP02055,0.050,1.14.13.22,K03379
RP14360,0.050,4.2.3.44,K14042
RP14367,0.050,4.2.3.35,K14046
RP14370,0.049,4.2.3.29,K14037
RP14371,0.049,4.2.3.30,K14038
RP05496,0.048,4.2.3.18,K12927
RP13558,0.048,4.2.3.124,K13546
RP14720,0.048,1.14.14.1,K07411
RP05354,0.048,4.2.3.120,K07384
RP05498,0.047,4.2.3.32,K14041
RP05499,0.047,4.2.3.32,K14041
RP05497,0.046,4.2.3.32,K14041
RP01947,0.044,4.2.3.8,K12929
RP12978,0.043,4.2.3.57,K14184 K15808
RP14723,0.042,1.14.14.1,K07409 K07411 K07424
RP14722,0.042,1.14.14.1,K07409
RP11730,0.040,5.3.99.8,K14593
RP05628,0.039,1.14.-.-,K14372
RP05630,0.039,1.14.-.-,K14372
RP14366,0.039,4.2.3.34,K14045
RP11877,0.039,,K12928
RP11878,0.039,,K12928
RP04693,0.038,4.2.3.19,K04121
RP15547,0.038,4.2.3.103,K16082
RP05629,0.037,1.14.-.-,K14372
RP05631,0.037,1.14.-.-,K14372
RP13006,0.033,5.3.1.-,K02080
RP00434,0.033,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP02087,0.028,5.3.99.5,K01832
RP05586,0.028,4.2.3.108,K07385
RP03258,0.025,1.1.4.1,K05357
RP10678,0.025,4.3.3.6,K06215 K08681
RP15693,0.023,1.1.4.1,K05357
RP14031,0.023,4.1.99.-,K11782
RP14605,0.023,1.14.13.-,K15966
RP01711,0.023,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
