RPAIR,Score,EC,KO
RP01154,0.128,5.3.1.5,K01805
RP01508,0.127,5.3.1.5,K01805
RP01736,0.127,5.3.1.4,K01804
RP01891,0.119,5.3.1.12,K01812
RP01545,0.119,5.3.1.12,K01812
RP10987,0.118,,K12449
RP01780,0.114,5.3.1.8,K01809 K15916 K16011
RP02454,0.114,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.114,5.3.1.26,K01819
RP02940,0.114,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.114,5.3.1.6,K01808
RP13558,0.109,4.2.3.124,K13546
RP10933,0.076,5.5.1.4,K01858
RP01159,0.072,5.1.3.18,K10046
RP13643,0.064,1.1.1.- 5.1.3.-,K12451
RP05664,0.054,5.1.3.13,K01790
RP10990,0.051,1.1.1.305,K10011
RP01348,0.042,1.13.99.1,K00469
