RPAIR,Score,EC,KO
RP14031,0.122,4.1.99.-,K11782
RP10201,0.076,1.14.14.1,K07412 K07415
RP10200,0.075,1.14.14.1,K07412 K07415
RP10228,0.074,1.14.14.1,K07415
RP15453,0.069,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP05467,0.050,4.2.3.20,K15096
RP01909,0.050,4.2.3.16,K15088
RP05585,0.048,4.2.3.108,K07385
RP15064,0.048,4.2.3.60,K15802
RP11143,0.048,4.2.3.75,K10187 K15803
RP15063,0.048,4.2.3.55,K15794
RP15287,0.047,4.2.3.38,K14177
RP15054,0.047,4.2.3.40,K15795
RP15053,0.047,4.2.3.59,K15796
RP12985,0.047,4.2.3.56,K14186
RP12980,0.046,4.2.3.- 4.2.3.104,K14184
RP11144,0.046,4.2.3.22,K10187 K15803
RP00722,0.043,1.14.13.40,K09461
RP05354,0.043,4.2.3.120,K07384
RP05353,0.041,4.2.3.119,K07384
RP09095,0.040,4.2.1.144,K16016
RP01643,0.040,4.2.1.118,K09483 K15652
RP00396,0.040,1.14.18.1,K00505
RP15747,0.039,4.2.3.130,K16188
RP01947,0.039,4.2.3.8,K12929
RP01904,0.039,4.2.3.10,K15097
RP12984,0.038,4.1.99.16 4.2.3.22,K10187
RP12978,0.038,4.2.3.57,K14184 K15808
RP04844,0.038,1.3.1.-,K15237 K15238
RP13638,0.037,4.2.3.73,K14181
RP14980,0.037,4.2.3.61,K15804
RP02118,0.037,4.2.3.9,K14180
RP15048,0.037,4.2.3.76,K15806
