RPAIR,Score,EC,KO
RP11341,0.449,2.1.1.158,K12729
RP11717,0.319,1.13.12.- 2.1.1.159 2.1.1.160,K12730 K12731
RP11919,0.287,1.13.12.- 1.14.14.1,K07409
RP11720,0.274,1.13.12.- 1.14.14.1,K07409
RP01398,0.256,2.1.1.1,K00541
RP11716,0.254,1.13.12.- 2.1.1.160,K12731
RP13153,0.190,1.14.14.1,K07411
RP02004,0.190,2.1.1.8,K00546
RP00166,0.168,2.4.2.1 2.4.2.2 2.4.2.23 2.4.2.4,K00756 K00758 K03783 K03784
RP13152,0.168,2.4.2.4,K00758
RP00522,0.168,2.4.2.2 2.4.2.4 2.4.2.6,K00756 K00758 K08728
RP13154,0.160,2.4.2.4,K00758
RP13156,0.155,2.4.2.3,K00757
RP00416,0.155,2.4.2.2 2.4.2.3 3.2.2.3,K00756 K00757 K01240
RP13157,0.141,2.4.2.10,K13421
RP01202,0.140,2.4.2.9,K00761 K02825
RP01276,0.139,2.4.2.17,K00765 K02502
