RPAIR,Score,EC,KO
RP11016,0.572,2.4.2.1,K03783 K03784
RP01484,0.569,2.4.2.28,K00772
RP02001,0.558,2.4.2.1 2.4.2.15,K03783 K03784
RP12989,0.557,2.4.2.1,K03783 K03784
RP01809,0.551,2.4.2.1 2.4.2.15,K03783 K03784
RP04092,0.528,2.4.2.7 2.4.2.8,K00759 K00760
RP11186,0.528,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP16029,0.528,2.7.8.37,K05780 K06164 K06165 K06166
RP10805,0.526,2.4.1.-,K13493
RP01370,0.515,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12936,0.514,2.4.2.8,K00760
RP12934,0.512,2.4.2.8,K00760
RP01277,0.510,2.4.2.17,K00765 K02502
RP12935,0.509,2.4.2.8,K00760
RP01322,0.509,2.4.2.8,K00760 K15780
RP06864,0.488,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP11152,0.344,2.4.2.2,K00756
RP13196,0.325,2.4.2.4,K00758
RP11063,0.325,2.4.2.2 2.4.2.3,K00756 K00757
RP12990,0.322,2.4.2.3,K00757
RP01203,0.294,2.4.2.9,K00761 K02825
RP12937,0.292,2.4.2.10,K13421
RP01811,0.281,2.4.2.10,K00762 K13421
RP04021,0.271,2.4.2.7,K00759
