RPAIR,Score,EC,KO
RP00378,1.000,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP00032,0.780,2.8.3.- 2.8.3.15 2.8.3.5 2.8.3.6 6.2.1.4 6.2.1.5,K01027 K01028 K01029 K01031 K01032 K01899 K01900 K01902 K01903 K07543 K07544 K14471 K14472 K15569 K15570
RP00562,0.578,6.2.1.18,K15232 K15233
RP00479,0.553,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP00117,0.500,2.8.3.1 6.2.1.13,K01026 K01905
RP04667,0.500,3.1.2.4,K05605
RP12134,0.476,2.8.3.8,K01034 K01035
RP00206,0.463,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP04939,0.427,6.2.1.-,K14466 K14467
RP00026,0.386,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP02845,0.363,6.2.1.14,K01906
RP00085,0.345,2.8.3.5 2.8.3.8 6.2.1.16,K01027 K01028 K01029 K01034 K01035 K01907
RP00116,0.333,3.5.1.1 3.5.1.38 3.5.5.4 6.3.1.1 6.3.5.4,K01424 K01914 K01953 K05597
RP12225,0.328,6.2.1.-,K13776
