reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R02137/3.2.2A1/3.2.2.8;	234/3.2.2A1;	0.855297	0.692308	0.727273	0.75	0.824561	0.847222	0.866667	0.919355	1
R00510/3.2.2A1/3.2.2.10;	234/3.2.2A1;	0.730684	0.692308	0.727273	0.75	0.824561	0.824324	0.764706	0.695122	0.575
R01080/3.2.2A1/3.2.2.3;	234/3.2.2A1;	0.613483	0.692308	0.727273	0.707317	0.704918	0.6625	0.609195	0.545455	0.4375
R07626/3.2.2A1/3.2.2.19;	234/3.2.2A1;	0.384921	0.692308	0.714286	0.625	0.625	0.569444	0.425287	0.237113	0.0762712
R03446/3.2.2A1/3.2.2.24;	234/3.2.2A1;	0.384921	0.692308	0.714286	0.625	0.625	0.569444	0.425287	0.237113	0.0762712
R01245/3.2.2A1/3.2.2.1,3.2.2.7,3.2.2.8;	234/3.2.2A1;	0.372274	0.692308	0.727273	0.644444	0.567568	0.443396	0.36	0.259843	0.138462
R01770/3.2.2A1/3.2.2.1,3.2.2.2,3.2.2.8;	234/3.2.2A1;	0.37014	0.692308	0.727273	0.644444	0.546667	0.443396	0.36	0.259843	0.138462
R03885/3.2.2A1/3.2.2.13;	234/3.2.2A1;	0.349927	0.692308	0.727273	0.644444	0.567568	0.427273	0.338346	0.234043	0.124138
R01677/3.2.2A1/3.2.2.1,3.2.2.8;	234/3.2.2A1;	0.347953	0.692308	0.727273	0.644444	0.532468	0.427273	0.335821	0.234043	0.126761
R08074/3.2.2A1/;	234/3.2.2A1;	0.343885	0.692308	0.727273	0.644444	0.567568	0.435185	0.343511	0.232394	0.1125
R08072/3.2.2A1/;	234/3.2.2A1;	0.343885	0.692308	0.727273	0.644444	0.567568	0.435185	0.343511	0.232394	0.1125
R08073,R08080/3.2.2A1/;	234/3.2.2A1;	0.343885	0.692308	0.727273	0.644444	0.567568	0.435185	0.343511	0.232394	0.1125
R00182/3.2.2A1/3.2.2.4;	234/3.2.2A1;	0.337571	0.692308	0.727273	0.644444	0.567568	0.435185	0.333333	0.22449	0.109756
R01273/3.2.2A1/3.2.2.1,3.2.2.3;	234/3.2.2A1;	0.336431	0.692308	0.714286	0.581395	0.537313	0.438202	0.32381	0.186275	0.0408163
R01128/3.2.2A1/3.2.2.12;	234/3.2.2A1;	0.335684	0.692308	0.727273	0.644444	0.546667	0.435185	0.333333	0.22449	0.109756
R01273/3.2.2A1/3.2.2.1,3.2.2.3;	234/3.2.2A1;	0.333952	0.692308	0.714286	0.609756	0.546875	0.428571	0.311927	0.186275	0.0408163
R10046/3.2.2A1/3.2.2.3;	234/3.2.2A1;	0.333952	0.692308	0.714286	0.609756	0.546875	0.428571	0.311927	0.186275	0.0408163
R10046/3.2.2A1/3.2.2.3;	234/3.2.2A1;	0.333952	0.692308	0.714286	0.581395	0.514706	0.438202	0.32381	0.186275	0.0408163
R11113/3.2.2A1/;	234/3.2.2A1;	0.314327	0.692308	0.714286	0.658537	0.536232	0.45	0.327869	0.175676	0.0941176
R01245/3.2.2A1/3.2.2.1,3.2.2.7,3.2.2.8;	234/3.2.2A1;	0.313788	0.692308	0.714286	0.658537	0.536232	0.415842	0.327586	0.184615	0.0428571
R02137(r)/3.2.2A1(rev)/3.2.2.8;	234/3.2.2A1;	0.305455	0.692308	0.583333	0.555556	0.485714	0.414894	0.272727	0.144231	0.0222222
R01401/3.2.2A1/3.2.2.16,3.2.2.9;	234/3.2.2A1;	0.302158	0.692308	0.727273	0.644444	0.526316	0.383929	0.270073	0.158621	0.0896552
R01270/3.2.2A1/3.2.2.14;	234/3.2.2A1;	0.299669	0.692308	0.714286	0.581395	0.537313	0.428571	0.295652	0.155738	0.030303
R08073,R08080/3.2.2A1/;	234/3.2.2A1;	0.299094	0.692308	0.714286	0.658537	0.536232	0.415842	0.316667	0.172662	0.0379747
R08074/3.2.2A1/;	234/3.2.2A1;	0.299094	0.692308	0.714286	0.658537	0.536232	0.415842	0.316667	0.172662	0.0379747
R01270/3.2.2A1/3.2.2.14;	234/3.2.2A1;	0.297521	0.692308	0.714286	0.609756	0.546875	0.419355	0.285714	0.155738	0.030303
R00194/3.2.2A1/3.2.2.9;	234/3.2.2A1;	0.292072	0.692308	0.727273	0.644444	0.526316	0.383929	0.266187	0.152318	0.0807453
R10668/3.2.2A1/3.2.2.30;	234/3.2.2A1;	0.289402	0.692308	0.727273	0.644444	0.526316	0.396396	0.271429	0.153846	0.0751445
R10668/3.2.2A1/3.2.2.30;	234/3.2.2A1;	0.289402	0.692308	0.727273	0.644444	0.526316	0.396396	0.271429	0.153846	0.0751445
R08587/3.2.2A1/3.2.2.26;	234/3.2.2A1;	0.287653	0.692308	0.727273	0.644444	0.506494	0.396396	0.271429	0.153846	0.0751445
R08587/3.2.2A1/3.2.2.26;	234/3.2.2A1;	0.287653	0.692308	0.727273	0.644444	0.506494	0.396396	0.271429	0.153846	0.0751445
R08072/3.2.2A1/;	234/3.2.2A1;	0.274216	0.692308	0.652174	0.644444	0.487179	0.371681	0.275362	0.15894	0.0348837
R00510(r)/3.2.2A1(rev)/3.2.2.10;	234/3.2.2A1;	0.272727	0.692308	0.583333	0.555556	0.485714	0.40625	0.25	0.120968	0.016129
R00182/3.2.2A1/3.2.2.4;	234/3.2.2A1;	0.269437	0.692308	0.652174	0.644444	0.487179	0.371681	0.267606	0.153846	0.0340909
R01080(r)/3.2.2A1(rev)/3.2.2.3;	234/3.2.2A1;	0.253054	0.692308	0.583333	0.521739	0.405405	0.316832	0.196581	0.101852	0.0222222
R01401/3.2.2A1/3.2.2.16,3.2.2.9;	234/3.2.2A1;	0.248902	0.692308	0.714286	0.658537	0.492958	0.35514	0.234375	0.0945946	0.012987
R00194/3.2.2A1/3.2.2.9;	234/3.2.2A1;	0.240453	0.692308	0.714286	0.658537	0.492958	0.35514	0.230769	0.0909091	0.0117647
R10668/3.2.2A1/3.2.2.30;	234/3.2.2A1;	0.23895	0.692308	0.714286	0.658537	0.492958	0.367925	0.236641	0.0943396	0.010989
R01266/3.2.2A1/3.2.2.11;	234/3.2.2A1;	0.235759	0.692308	0.565217	0.456522	0.355263	0.330097	0.209302	0.103175	0.0431034
R10668/3.2.2A1/3.2.2.30;	234/3.2.2A1;	0.227684	0.692308	0.652174	0.644444	0.45	0.336207	0.210884	0.0909091	0.0108696
R03446(r)/3.2.2A1(rev)/3.2.2.24;	234/3.2.2A1;	0.226714	0.692308	0.565217	0.477273	0.4	0.329412	0.192308	0.0909091	0.016
R07626(r)/3.2.2A1(rev)/3.2.2.19;	234/3.2.2A1;	0.226714	0.692308	0.565217	0.477273	0.4	0.329412	0.192308	0.0909091	0.016
R01245(r)/3.2.2A1(rev)/3.2.2.1,3.2.2.7,3.2.2.8;	234/3.2.2A1;	0.190541	0.692308	0.583333	0.48	0.364706	0.243902	0.14094	0.0666667	0.0136986
R01770(r)/3.2.2A1(rev)/3.2.2.1,3.2.2.2,3.2.2.8;	234/3.2.2A1;	0.188934	0.692308	0.583333	0.48	0.348837	0.243902	0.14094	0.0666667	0.0136986
R01245(r)/3.2.2A1(rev)/3.2.2.1,3.2.2.7,3.2.2.8;	234/3.2.2A1;	0.18598	0.692308	0.565217	0.446809	0.341772	0.243478	0.149254	0.0694444	0.0138889
R03885(r)/3.2.2A1(rev)/3.2.2.13;	234/3.2.2A1;	0.180538	0.692308	0.583333	0.48	0.364706	0.23622	0.133758	0.0609756	0.0124224
R01677(r)/3.2.2A1(rev)/3.2.2.1,3.2.2.8;	234/3.2.2A1;	0.179028	0.692308	0.583333	0.48	0.340909	0.23622	0.132911	0.0609756	0.0126582
R08073,R08080(r)/3.2.2A1(rev)/;	234/3.2.2A1;	0.177806	0.692308	0.583333	0.48	0.364706	0.24	0.135484	0.0606061	0.0113636
R08074(r)/3.2.2A1(rev)/;	234/3.2.2A1;	0.177806	0.692308	0.583333	0.48	0.364706	0.24	0.135484	0.0606061	0.0113636
R08072(r)/3.2.2A1(rev)/;	234/3.2.2A1;	0.177806	0.692308	0.583333	0.48	0.364706	0.24	0.135484	0.0606061	0.0113636
R00182(r)/3.2.2A1(rev)/3.2.2.4;	234/3.2.2A1;	0.174938	0.692308	0.583333	0.48	0.364706	0.24	0.132075	0.0588235	0.0111111
R01128(r)/3.2.2A1(rev)/3.2.2.12;	234/3.2.2A1;	0.173482	0.692308	0.583333	0.48	0.348837	0.24	0.132075	0.0588235	0.0111111
