reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10776/3.1.3A1/3.1.3.89;	211/3.1.3A1(rev);	0.362069	0.473684	0.444444	0.461538	0.5	0.44	0.285714	0.173913	0.0666667
R10776(r)/3.1.3A1(rev)/3.1.3.89;	211/3.1.3A1(rev);	0.362069	0.473684	0.444444	0.461538	0.5	0.44	0.285714	0.173913	0.0666667
R07297(r)/3.1.3A1(rev)/3.1.3.31,3.1.3.5;	211/3.1.3A1(rev);	0.344086	0.473684	0.444444	0.461538	0.5	0.461538	0.25	0.153846	0.0526316
R07297/3.1.3A1/3.1.3.31,3.1.3.5;	211/3.1.3A1(rev);	0.344086	0.473684	0.444444	0.461538	0.5	0.461538	0.25	0.153846	0.0526316
R03454(r)/3.1.3A1(rev)/3.1.3.59;	211/3.1.3A1(rev);	0.304348	0.473684	0.444444	0.461538	0.4	0.307692	0.16	0	0
R03454/3.1.3A1/3.1.3.59;	211/3.1.3A1(rev);	0.304348	0.473684	0.444444	0.461538	0.4	0.307692	0.16	0	0
R04162(r)/3.1.3A1(rev)/3.1.3.4;	211/3.1.3A1(rev);	0.304348	0.473684	0.444444	0.461538	0.4	0.307692	0.16	0	0
R04162/3.1.3A1/3.1.3.4;	211/3.1.3A1(rev);	0.304348	0.473684	0.444444	0.461538	0.4	0.307692	0.16	0	0
R02249/3.1.3A1/3.1.3.33;	211/3.1.3A1(rev);	0.294931	0.473684	0.444444	0.461538	0.5	0.428571	0.2	0.114286	0.0322581
R02249(r)/3.1.3A1(rev)/3.1.3.33;	211/3.1.3A1(rev);	0.294931	0.473684	0.444444	0.461538	0.5	0.428571	0.2	0.114286	0.0322581
R08548(r)/3.1.3A1(rev)/3.1.3.68;	211/3.1.3A1(rev);	0.283654	0.473684	0.444444	0.481481	0.454545	0.344828	0.125	0.0967742	0.0454545
R08548/3.1.3A1/3.1.3.68;	211/3.1.3A1(rev);	0.283654	0.473684	0.444444	0.481481	0.454545	0.344828	0.125	0.0967742	0.0454545
R02587(r)/3.1.3A1(rev)/3.1.3.68;	211/3.1.3A1(rev);	0.282828	0.473684	0.444444	0.461538	0.5	0.357143	0.125	0.0666667	0.04
R02587/3.1.3A1/3.1.3.68;	211/3.1.3A1(rev);	0.282828	0.473684	0.444444	0.461538	0.5	0.357143	0.125	0.0666667	0.04
R00303(r)/3.1.3A1(rev)/3.1.3.58,3.1.3.9;	211/3.1.3A1(rev);	0.281553	0.473684	0.444444	0.461538	0.5	0.357143	0.142857	0.0909091	0.037037
R00303/3.1.3A1/3.1.3.58,3.1.3.9;	211/3.1.3A1(rev);	0.281553	0.473684	0.444444	0.461538	0.5	0.357143	0.142857	0.0909091	0.037037
R01788(r)/3.1.3A1(rev)/3.1.3.9;	211/3.1.3A1(rev);	0.281553	0.473684	0.444444	0.461538	0.5	0.357143	0.142857	0.0909091	0.037037
R01788/3.1.3A1/3.1.3.9;	211/3.1.3A1(rev);	0.281553	0.473684	0.444444	0.461538	0.5	0.357143	0.142857	0.0909091	0.037037
R02239/3.1.3A1/3.1.3.4,3.1.3.81;	211/3.1.3A1(rev);	0.27907	0.473684	0.444444	0.461538	0.4	0.259259	0.137931	0	0
R02239(r)/3.1.3A1(rev)/3.1.3.4,3.1.3.81;	211/3.1.3A1(rev);	0.27907	0.473684	0.444444	0.461538	0.4	0.259259	0.137931	0	0
R07383/3.1.3A1/;	211/3.1.3A1(rev);	0.273256	0.473684	0.444444	0.461538	0.4	0.259259	0.107143	0	0
R07383(r)/3.1.3A1(rev)/;	211/3.1.3A1(rev);	0.273256	0.473684	0.444444	0.461538	0.4	0.259259	0.107143	0	0
R02167/3.1.3A1/3.1.3.22;	211/3.1.3A1(rev);	0.270588	0.473684	0.444444	0.461538	0.4	0.230769	0.0689655	0.05	0
R02167(r)/3.1.3A1(rev)/3.1.3.22;	211/3.1.3A1(rev);	0.270588	0.473684	0.444444	0.461538	0.4	0.230769	0.0689655	0.05	0
R02866(r)/3.1.3A1(rev)/3.1.3.50;	211/3.1.3A1(rev);	0.270588	0.473684	0.444444	0.461538	0.4	0.230769	0.0689655	0.05	0
R02866/3.1.3A1/3.1.3.50;	211/3.1.3A1(rev);	0.270588	0.473684	0.444444	0.461538	0.4	0.230769	0.0689655	0.05	0
