reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11875/1.13.12A1/1.14.13.239;	3/1.13.12A1;	0.595349	0.608696	0.393939	0.45098	0.544118	0.536842	0.626087	0.634921	0.701493
R07965/1.13.12A1/1.14.13.128;	3/1.13.12A1;	0.446136	0.590909	0.419355	0.4	0.404494	0.386364	0.431138	0.449438	0.522222
R07969/1.13.12A1/1.14.13.178;	3/1.13.12A1;	0.446009	0.590909	0.352941	0.4	0.409091	0.404762	0.431138	0.444444	0.522222
R07967/1.13.12A1/1.14.13.179;	3/1.13.12A1;	0.436636	0.590909	0.352941	0.362069	0.382979	0.377778	0.428571	0.446927	0.52809
R07973/1.13.12A1/1.14.13.178;	3/1.13.12A1;	0.428894	0.590909	0.352941	0.385965	0.391304	0.389313	0.411429	0.427807	0.5
R07957/1.13.12A1/1.14.13.178;	3/1.13.12A1;	0.427928	0.590909	0.352941	0.4	0.4	0.392308	0.418605	0.416667	0.487047
R07963/1.13.12A1/;	3/1.13.12A1;	0.426652	0.590909	0.419355	0.4	0.395604	0.369565	0.404494	0.42328	0.497354
R07959/1.13.12A1/;	3/1.13.12A1;	0.426174	0.590909	0.419355	0.4	0.395604	0.375	0.409091	0.421053	0.487047
R07975/1.13.12A1/1.14.13.179;	3/1.13.12A1;	0.416484	0.590909	0.352941	0.35	0.367347	0.364286	0.409091	0.421053	0.494737
R07961/1.13.12A1/1.14.13.179;	3/1.13.12A1;	0.415115	0.590909	0.352941	0.362069	0.375	0.361702	0.402235	0.416667	0.492147
R07955/1.13.12A1/1.14.13.178;	3/1.13.12A1;	0.411255	0.590909	0.352941	0.385965	0.382979	0.377778	0.4	0.40201	0.463054
R07971/1.13.12A1/;	3/1.13.12A1;	0.407487	0.590909	0.419355	0.4	0.387097	0.359155	0.385027	0.394089	0.465347
R07954/1.13.12A1/1.14.13.179;	3/1.13.12A1;	0.396029	0.590909	0.352941	0.35	0.36	0.349315	0.385027	0.394089	0.458537
R07965(r)/1.13.12A1(rev)/1.14.13.128;	3/1.13.12A1;	0.188643	0.590909	0.375	0.262295	0.190476	0.150943	0.154589	0.167421	0.181034
R07969(r)/1.13.12A1(rev)/1.14.13.178;	3/1.13.12A1;	0.184615	0.590909	0.277778	0.241935	0.180952	0.156863	0.154589	0.165919	0.181034
R07967(r)/1.13.12A1(rev)/1.14.13.179;	3/1.13.12A1;	0.183112	0.590909	0.277778	0.234375	0.181818	0.148148	0.153846	0.166667	0.182609
R07963(r)/1.13.12A1(rev)/;	3/1.13.12A1;	0.181818	0.590909	0.375	0.262295	0.186916	0.145455	0.146789	0.159483	0.174274
R07959(r)/1.13.12A1(rev)/;	3/1.13.12A1;	0.18165	0.590909	0.375	0.262295	0.186916	0.147239	0.148148	0.158798	0.171429
R07973(r)/1.13.12A1(rev)/1.14.13.178;	3/1.13.12A1;	0.178771	0.590909	0.277778	0.234375	0.174312	0.151899	0.148837	0.16087	0.175
R07957(r)/1.13.12A1(rev)/1.14.13.178;	3/1.13.12A1;	0.178439	0.590909	0.277778	0.241935	0.17757	0.152866	0.150943	0.157447	0.171429
R07975(r)/1.13.12A1(rev)/1.14.13.179;	3/1.13.12A1;	0.176095	0.590909	0.277778	0.227273	0.175439	0.143713	0.148148	0.158798	0.173554
R07961(r)/1.13.12A1(rev)/1.14.13.179;	3/1.13.12A1;	0.175614	0.590909	0.277778	0.234375	0.178571	0.142857	0.146119	0.157447	0.17284
R07971(r)/1.13.12A1(rev)/;	3/1.13.12A1;	0.175	0.590909	0.375	0.262295	0.183486	0.142012	0.140969	0.150407	0.165354
R07955(r)/1.13.12A1(rev)/1.14.13.178;	3/1.13.12A1;	0.172662	0.590909	0.277778	0.234375	0.171171	0.148148	0.145455	0.152893	0.164706
R07954(r)/1.13.12A1(rev)/1.14.13.179;	3/1.13.12A1;	0.168854	0.590909	0.277778	0.227273	0.172414	0.138728	0.140969	0.150407	0.163424
R03097/1.13.11A2/;	3/1.13.12A1;	0.0867769	0.5625	0.409091	0.292683	0.162162	0.0917431	0.0492958	0.0189873	0.00609756
R02909/1.13.11A2/1.13.11.52;	3/1.13.12A1;	0.0848153	0.5625	0.409091	0.292683	0.183099	0.0934579	0.0482759	0.0124224	0
R05720/1.13.11A10/1.13.11.48;	3/1.13.12A1;	0.0832266	0.521739	0.354839	0.2	0.142857	0.0847458	0.0384615	0.0126582	0.00641026
R05720/1.13.11A10/1.13.11.48;	3/1.13.12A1;	0.0832266	0.521739	0.354839	0.2	0.142857	0.0847458	0.0384615	0.0126582	0.00641026
R05155/1.13.11A10/1.13.11.48;	3/1.13.12A1;	0.0832266	0.521739	0.354839	0.2	0.142857	0.0847458	0.0384615	0.0126582	0.00641026
R05155/1.13.11A10/1.13.11.48;	3/1.13.12A1;	0.0832266	0.521739	0.354839	0.2	0.142857	0.0847458	0.0384615	0.0126582	0.00641026
R09125(r)/1.13.11A12(rev)/1.13.11.9;	3/1.13.12A1;	0.0823328	0.521739	0.233333	0.152174	0.111111	0.0853659	0.0642202	0.00892857	0
R02909/1.13.11A2/1.13.11.52;	3/1.13.12A1;	0.0818554	0.5625	0.409091	0.292683	0.183099	0.0934579	0.0410959	0.00617284	0
R07362/1.13.11A2/1.13.11.52;	3/1.13.12A1;	0.0812582	0.5625	0.409091	0.292683	0.178082	0.0884956	0.0466667	0.0118343	0
R00678/1.13.11A2/1.13.11.11,1.13.11.52;	3/1.13.12A1;	0.0812582	0.5625	0.409091	0.292683	0.178082	0.0884956	0.0466667	0.0118343	0
R04915/1.13.11A10/1.13.11.47;	3/1.13.12A1;	0.0806452	0.521739	0.333333	0.215686	0.15	0.079646	0.033557	0.00675676	0
R05719/1.13.11A10/1.13.11.47;	3/1.13.12A1;	0.0806452	0.521739	0.333333	0.215686	0.15	0.079646	0.033557	0.00675676	0
