RPAIR,Score,EC,KO
RP02916,0.070,4.1.1.47,K01608
RP00440,0.052,2.2.1.6,K01652 K01653
RP00291,0.052,2.2.1.6,K01652 K01653 K11258
RP00177,0.048,2.3.3.1 2.3.3.3 2.3.3.8 4.1.3.6,K01643 K01644 K01646 K01647 K01648 K15230 K15231
RP05290,0.047,4.1.3.34,K15234
RP04312,0.046,2.2.1.6,K01652 K01653 K11258
RP13230,0.045,2.3.3.-,K10977
RP00921,0.045,2.3.3.9,K01638
RP04508,0.044,2.3.3.14,K01655 K02594 K10977
RP12959,0.044,2.3.3.-,K10977
RP00923,0.042,4.1.3.24,K08691 K14450
RP05224,0.041,4.1.3.17,K10218
RP01730,0.040,4.1.1.73,K07246
RP10723,0.039,2.3.1.182,K09011
RP00920,0.038,4.1.1.3 4.1.3.16,K01571 K01572 K01573 K01625
RP00918,0.038,4.1.3.16,K01625
RP13328,0.037,2.2.1.10,K16306
RP04364,0.036,4.1.3.24 4.1.3.25,K08691
RP01183,0.036,4.1.3.24,K14450
RP01657,0.035,4.1.2.-,K01636
RP01661,0.035,4.1.2.-,K02510
RP13529,0.033,4.1.3.17,K10218
RP02473,0.032,4.1.2.20,K01630
RP02907,0.032,4.1.2.20,K01630
RP13562,0.029,2.3.3.-,K15741
RP14063,0.029,,K12910
RP01366,0.026,2.3.3.13,K01649
RP13580,0.025,2.3.3.-,K15742
RP04985,0.024,4.1.2.29,K03339
RP16073,0.024,,K16874 K16875
RP13589,0.024,2.3.3.-,K15742
RP13598,0.022,2.3.3.-,K15742
RP00931,0.022,4.1.3.1,K01637
