RPAIR,Score,EC,KO
RP10987,0.031,,K12449
RP01154,0.029,5.3.1.5,K01805
RP01545,0.028,5.3.1.12,K01812
RP01891,0.028,5.3.1.12,K01812
RP01508,0.027,5.3.1.5,K01805
RP01736,0.027,5.3.1.4,K01804
RP01780,0.027,5.3.1.8,K01809 K15916 K16011
RP02869,0.027,5.3.1.26,K01819
RP02940,0.027,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.027,5.3.1.6,K01808
RP02454,0.027,5.3.1.9,K01810 K06859 K13810 K15916
RP13558,0.027,4.2.3.124,K13546
RP03918,0.025,4.2.3.12,K01737
RP01159,0.023,5.1.3.18,K10046
RP10933,0.021,5.5.1.4,K01858
RP13643,0.020,1.1.1.- 5.1.3.-,K12451
RP05296,0.020,1.1.1.271,K02377
RP05664,0.018,5.1.3.13,K01790
RP14200,0.018,1.1.1.-,K12451
RP10990,0.016,1.1.1.305,K10011
RP15190,0.015,4.2.1.115,K15894
RP14605,0.015,1.14.13.-,K15966
RP15613,0.015,5.3.99.-,K06606
RP05593,0.014,,K13315
RP05594,0.014,,K13327
RP14034,0.014,,K13323
RP13548,0.014,1.21.-.-,K11784
RP01787,0.014,2.2.1.2,K00616 K13810
RP05605,0.013,,K13322
RP15452,0.013,5.3.3.18,K15866
RP09093,0.012,,K16020
RP02749,0.012,4.2.3.4,K01735 K13829 K13830
RP15844,0.012,1.1.3.8,K00103
RP00554,0.012,1.3.2.3 1.3.3.12,K00225 K05276
RP15837,0.012,2.2.1.11,K16305
RP14208,0.011,5.3.1.-,K13324
RP01025,0.010,1.1.3.8,K00103
