RPAIR,Score,EC,KO
RP00935,0.164,3.5.1.15,K01437
RP01163,0.161,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP04561,0.152,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP02797,0.144,1.2.5.1,K00156
RP10761,0.142,3.5.1.94,K09473
RP00882,0.136,3.5.1.96,K05526
RP15338,0.130,6.3.2.-,K05827
RP01485,0.129,6.2.1.20,K01909 K05939
RP00280,0.126,6.3.2.11,K14755
RP04971,0.124,3.7.1.-,K10702
RP10974,0.122,6.3.2.4,K01921
RP16231,0.122,3.5.1.81,K06015
RP01727,0.121,3.1.2.6,K01069
RP01041,0.120,3.5.1.14 3.5.1.16,K01438 K14677
RP02445,0.119,3.5.1.47,K05823
RP15388,0.119,3.5.1.-,K15784
RP03529,0.118,3.5.1.4,K01426
RP00284,0.118,6.3.2.11,K14755
RP01218,0.113,3.7.1.3,K01556
RP00940,0.112,6.3.2.3,K01920
RP01459,0.111,3.7.1.2,K01555 K16171
RP14457,0.111,6.3.5.-,K14244
RP14348,0.111,3.5.1.16,K01438
RP14102,0.110,2.3.1.187,K13929
RP00015,0.110,1.14.11.- 1.14.11.1 1.14.11.11 1.14.11.12 1.14.11.13 1.14.11.14 1.14.11.15 1.14.11.17 1.14.11.19 1.14.11.2 1.14.11.20 1.14.11.21 1.14.11.22 1.14.11.23 1.14.11.26 1.14.11.27 1.14.11.31 1.14.11.32 1.14.11.4 1.14.11.8 1.14.11.9 1.14.20.1 1.14.20.2,K00471 K00472 K00473 K00474 K00475 K03119 K04124 K04125 K05277 K05278 K05282 K06912 K10276 K10674 K12675 K12692 K12697 K12744 K12745 K12746 K13077 K13229 K13645 K13646 K13647 K14975 K14976
RP02395,0.109,3.7.1.3,K01556
RP15750,0.109,,K16181
RP04736,0.109,3.7.1.-,K10702
RP00939,0.108,2.3.2.2 3.4.19.13,K00681
RP11420,0.107,3.7.1.3,K01556
RP02819,0.107,3.5.1.4,K01426
RP00117,0.106,2.8.3.1 6.2.1.13,K01026 K01905
RP03534,0.105,2.3.2.2,K00681
RP00116,0.103,3.5.1.1 3.5.1.38 3.5.5.4 6.3.1.1 6.3.5.4,K01424 K01914 K01953 K05597
RP05207,0.103,3.5.1.3,K13566
RP14077,0.102,,K12915
RP02447,0.100,3.5.1.18,K01439
RP00479,0.098,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP00206,0.098,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP01605,0.098,3.5.1.2 3.5.1.35 3.5.1.38,K01425 K05597
RP04498,0.098,3.5.1.111 3.5.1.3,K13566
RP11724,0.098,1.13.11.53,K08967
RP00024,0.098,1.4.1.13 1.4.1.14 1.4.7.1 2.4.2.- 2.4.2.14 2.6.1.16 2.6.1.85 2.6.1.86 3.5.1.2 3.5.1.38 4.1.3.- 4.1.3.27 4.3.3.6 6.3.1.2 6.3.4.2 6.3.5.- 6.3.5.1 6.3.5.10 6.3.5.11 6.3.5.2 6.3.5.3 6.3.5.4 6.3.5.5 6.3.5.6 6.3.5.7 6.3.5.9,K00264 K00265 K00266 K00284 K00764 K00820 K01425 K01656 K01657 K01658 K01663 K01664 K01665 K01915 K01937 K01950 K01951 K01952 K01953 K01954 K01955 K01956 K02224 K02232 K02433 K02434 K02435 K02500 K02501 K03330 K03342 K05597 K06215 K08681 K09482 K11540 K11541 K13063 K13497 K13501 K13503 K13950 K14244
RP00376,0.095,6.3.2.1,K01918 K13799
RP02342,0.095,3.7.1.-,K05714
RP04939,0.091,6.2.1.-,K14466 K14467
