RPAIR,Score,EC,KO
RP00521,1.000,3.1.3.25,K01092 K10047 K15759
RP01350,1.000,3.1.3.25,K01092 K10047 K15759
RP01349,1.000,3.1.3.25,K01092 K10047 K15759
RP02947,0.852,3.1.3.64,K01108
RP02804,0.846,2.7.1.52 2.7.1.69,K02771 K05305 K11194 K11195 K11196
RP03003,0.844,2.7.1.65,K04339
RP01732,0.833,2.7.1.46,K12446
RP01302,0.825,2.7.1.6,K00849
RP00303,0.825,2.7.1.41 3.1.3.10,K01085 K05344
RP11347,0.825,3.1.3.-,K10047
RP00667,0.812,2.7.1.137 3.1.3.64,K00914 K01108 K02649
RP04013,0.760,3.1.3.66,K01109
RP15308,0.759,2.7.1.168,K07031
RP05253,0.759,2.7.1.167,K03272
RP03010,0.756,3.1.3.57,K01107 K15422
RP02980,0.732,2.7.1.67,K00888 K13711
RP03773,0.696,2.7.1.100,K00899
RP01765,0.684,2.7.8.11,K00999
RP15600,0.683,2.7.1.175,K16146
RP14118,0.658,2.7.1.162,K13059
RP03011,0.590,3.1.3.56,K01106
RP02189,0.589,2.7.1.71,K00891 K13829 K13830
RP03041,0.582,3.1.3.57,K01107 K15422
RP00403,0.576,2.7.1.105 3.1.3.46,K00900 K01103 K14634
RP03083,0.575,2.7.1.68 3.1.3.36,K00889 K01099 K13712
RP05383,0.575,2.7.1.154 3.1.3.64,K00923 K01108 K02649
RP05392,0.560,2.7.1.150,K00921
RP00399,0.549,2.7.1.72 3.1.3.39,K04342 K04343 K12570
RP05393,0.525,2.7.1.149 3.1.3.78,K00920 K13084 K13085
RP11501,0.525,3.1.3.66,K01109
RP02160,0.468,3.1.3.6,K08693
RP01814,0.465,3.1.3.6,K08693
RP13557,0.451,2.4.1.17 3.2.1.-,K00699
RP01596,0.430,3.1.3.6,K08693
RP02000,0.425,3.1.3.6,K08693
RP01255,0.400,2.7.6.1,K00948
RP09105,0.400,,K16017
RP04532,0.396,2.7.1.25,K00860 K00955 K13811
RP00645,0.392,2.7.1.23 3.1.3.-,K00858
RP00446,0.391,2.7.1.25 3.1.3.7,K00860 K00955 K01082 K13811 K15422 K15759
RP03043,0.389,2.7.1.159,K00913
RP00677,0.387,2.7.1.159 3.1.3.56,K00913 K01106
RP15428,0.387,3.1.3.86,K03084 K15909
RP00678,0.387,2.7.1.127 3.1.3.62,K00911 K03103
RP04189,0.387,2.7.1.153 3.1.3.67,K00922 K01110 K02649
RP03722,0.359,2.7.1.24,K00859 K02318
RP05390,0.323,2.7.1.151,K00328 K00915
RP00343,0.314,2.7.1.69 3.1.3.12,K01087 K02777 K02817 K02818 K02819 K16055
RP14679,0.312,2.7.7.72,K00974 K07558
RP00703,0.306,2.7.1.69,K02786 K02787 K02788
RP03737,0.306,2.7.1.69,K02777 K02790 K02791
RP14681,0.300,2.7.7.72,K00974 K07558
