RPAIR,Score,EC,KO
RP14043,0.478,,K12915
RP00493,0.311,2.3.1.57,K00657
RP12575,0.303,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP01042,0.269,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP14349,0.266,3.5.1.16,K01438
RP00864,0.266,2.3.1.24 3.5.1.23,K01441 K04709 K05848
RP00863,0.266,2.3.1.24 3.5.1.23,K01441 K04709 K04710 K04711
RP00269,0.263,2.3.1.24 3.5.1.23,K01441 K04710 K12348 K12349
RP13223,0.260,3.5.1.- 6.3.1.9,K01833
RP03449,0.253,3.5.1.- 6.3.1.9,K01833
RP12428,0.250,6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.9,K01942 K01947 K03524
RP02812,0.238,2.3.1.102,K03896
RP00279,0.237,6.3.2.11,K14755
RP13220,0.237,6.3.1.9,K01833
RP15387,0.234,3.5.1.-,K15784
RP00167,0.231,2.3.2.2,K00681
RP00489,0.229,3.5.1.53,K12251
RP00431,0.226,2.3.2.2 3.4.19.13,K00681
RP03533,0.225,2.3.2.2,K00681
RP03482,0.221,2.3.2.2,K00681
RP02446,0.218,3.5.1.47,K05823
RP13222,0.213,6.3.1.9,K01833
RP11135,0.212,2.1.3.9,K09065
RP14099,0.207,2.1.3.11,K13043
RP14066,0.202,,K03823
RP12994,0.201,6.3.1.9,K01833
RP00450,0.200,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP10975,0.200,6.3.1.11,K09470
RP10160,0.196,2.3.1.178,K06718
RP14076,0.193,2.3.1.183,K03823 K12915
RP15346,0.190,,K05831
RP15749,0.187,,K16181
RP01172,0.187,6.3.2.11,K14755
RP04458,0.179,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP00576,0.175,2.1.3.3,K00611
RP14783,0.171,1.5.3.13 1.5.3.17,K00308 K13367
RP02564,0.168,1.5.3.16 1.5.3.17 2.5.1.16 2.5.1.22,K00797 K00802 K12259 K13367
RP01130,0.161,2.3.1.109,K00673
RP14245,0.160,6.2.1.39,K13559
RP13022,0.159,2.5.1.16,K00797
RP01285,0.158,3.5.1.12,K01435
RP02448,0.156,3.5.1.18,K01439
RP01332,0.154,2.1.1.53,K05353
RP15949,0.145,6.3.2.38,K03894
RP11087,0.144,3.5.1.94,K09473
