RPAIR,Score,EC,KO
RP01274,0.065,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.065,4.1.2.40,K01635 K08302 K16371
RP01270,0.065,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP15837,0.062,2.2.1.11,K16305
RP03918,0.060,4.2.3.12,K01737
RP02311,0.052,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01756,0.052,4.1.2.19,K01629
RP15826,0.050,2.2.1.11,K16305
RP10934,0.041,3.5.-.-,K10708
RP11967,0.031,3.1.3.77,K09880 K16054
RP03702,0.028,2.7.1.69,K02812 K02813 K02814 K02815
RP01787,0.028,2.2.1.2,K00616 K13810
RP03444,0.027,2.7.1.3,K00846
RP01797,0.027,2.7.1.14,K11214
RP00078,0.025,4.1.1.31 4.1.1.32 4.1.1.49,K01595 K01596 K01610
RP04284,0.021,5.3.1.16,K01814
RP10678,0.020,4.3.3.6,K06215 K08681
RP09093,0.020,,K16020
RP02749,0.020,4.2.3.4,K01735 K13829 K13830
RP13558,0.020,4.2.3.124,K13546
