RPAIR,Score,EC,KO
RP07403,0.256,2.3.1.47,K00652
RP05983,0.245,2.3.1.50,K00654
RP08578,0.241,1.13.12.4,K00467
RP10643,0.219,4.1.1.86,K13745
RP06372,0.219,1.2.1.27,K00140
RP07258,0.216,4.1.1.5,K01575
RP07259,0.216,4.1.1.5,K01575
RP06365,0.200,2.3.1.94 4.1.1.41,K10817 K11264
RP06096,0.200,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06265,0.198,4.1.1.17,K01581
RP13953,0.197,1.3.1.85,K14446 K15988
RP13653,0.187,1.14.13.-,K12154
RP14248,0.185,4.1.1.95,K13560
RP06397,0.181,1.1.1.85,K00052
RP14715,0.181,1.14.13.117,K14984
RP06563,0.179,1.14.13.118,K13401
RP13482,0.176,4.1.1.11 4.1.1.15,K01579 K01580
RP07032,0.176,4.1.1.15 4.1.1.29,K01580 K01594
RP05927,0.176,4.1.1.18,K01582
RP13665,0.172,1.14.13.-,K12154
RP05986,0.169,4.1.1.19,K01583 K01584 K01585 K02626
RP08483,0.164,4.1.1.15,K01580
RP08354,0.164,4.1.1.28,K01593
RP14332,0.161,4.1.1.-,K13747
RP13670,0.156,1.14.13.-,K12154
RP14330,0.152,4.1.1.-,K13747
RP06162,0.147,4.1.1.20,K01586 K12526
RP03735,0.143,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP12599,0.142,4.1.1.90,K10106
RP13673,0.141,1.14.13.-,K12154
RP06699,0.141,4.1.1.73,K07246
RP07442,0.139,4.1.1.36,K01598 K13038
RP08629,0.138,4.1.1.77,K01617
RP06930,0.131,4.2.1.41,K01707
RP08484,0.126,1.1.1.42,K00031
RP13676,0.126,1.14.13.-,K12154 K12155
RP15774,0.125,1.14.13.117 1.14.13.118,K13401 K14984
RP06674,0.125,4.1.1.15 4.1.1.29,K01580 K01594
RP15782,0.125,1.14.13.117 1.14.13.118,K13401 K14984
RP15843,0.124,1.1.1.85,K00052
RP06775,0.118,1.1.1.87,K05824 K10978
RP07387,0.113,4.1.1.39,K01601 K01602
RP06463,0.113,4.1.1.22 4.1.1.28,K01590 K01593
RP06816,0.112,4.1.1.65,K01613
RP13679,0.111,1.14.13.-,K12154 K12155
RP08890,0.108,1.1.1.262,K00097
RP09019,0.108,4.1.1.81,K04720
RP10067,0.105,4.1.1.85,K03078 K03081
RP13282,0.104,1.1.1.-,K10978
RP06774,0.100,1.1.1.286 1.1.1.87,K05824 K10978
RP13281,0.099,1.1.1.-,K10978
RP06128,0.099,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP06054,0.096,4.1.1.68,K05921
RP07917,0.091,1.14.13.41,K13027
RP06291,0.090,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP05857,0.090,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
RP06826,0.089,4.1.1.25 4.1.1.28,K01592 K01593
RP06593,0.088,1.1.1.351 1.1.1.44,K00033
RP05860,0.088,4.1.1.2,K01569
RP08122,0.084,4.1.1.50,K01611
RP10647,0.083,1.1.1.262,K00097
