RPAIR,Score,EC,KO
RP02924,0.771,3.2.1.52,K01207
RP13374,0.699,3.2.1.165,K15855
RP14222,0.650,2.4.1.283,K13550
RP00439,0.617,2.4.1.22,K00704 K07966 K07967
RP00324,0.617,2.4.1.20,K00702
RP01590,0.617,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP02961,0.617,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP01684,0.617,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP12670,0.617,3.2.1.21,K01188 K05349 K05350
RP14234,0.609,2.4.1.285,K13556
RP00453,0.576,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP15890,0.561,2.4.1.284,K13550
RP02451,0.553,2.4.1.15,K00697 K16055
RP00146,0.553,3.2.1.122 3.2.1.93,K01226 K01232
RP02887,0.553,3.2.1.85,K01220
RP01135,0.553,3.2.1.122,K01232
RP01310,0.548,3.2.1.23,K01190 K12308
RP04415,0.548,3.2.1.23,K01190
RP04765,0.547,2.4.1.208,K13677
RP12501,0.543,2.4.1.66,K13646
RP01110,0.534,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.534,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP00138,0.529,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00666,0.526,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.526,3.2.1.22,K01189 K07406 K07407
RP00404,0.521,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP01092,0.513,2.4.1.14,K00696
RP14106,0.513,2.4.1.246,K13058
RP01760,0.491,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP14599,0.487,,K15934
RP09294,0.480,3.2.1.105,K12693
RP02187,0.478,3.2.1.26,K01193
RP12727,0.478,3.2.1.26,K01193
RP05618,0.476,,K16009
RP05111,0.474,2.4.1.-,K14367
RP09413,0.470,2.4.1.236,K13080
RP11796,0.466,2.4.1.236,K13080
RP11963,0.463,2.4.1.226,K00747 K03419 K13499 K13500
RP12311,0.459,3.2.1.67,K01213
RP05611,0.458,,K15989 K15990
RP09523,0.451,2.4.1.-,K15939
RP11150,0.449,3.2.1.15,K01184
RP11892,0.444,2.4.1.297,K12933
RP11506,0.439,2.4.1.236,K13080
RP05615,0.438,2.4.1.-,K15994
RP09495,0.433,2.4.1.-,K15961
RP09517,0.431,2.4.1.-,K15939
RP11748,0.431,2.4.1.297,K12933
RP09311,0.428,2.4.1.236,K13080
RP00205,0.427,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP14578,0.427,2.4.1.-,K15948
RP05640,0.419,2.4.1.-,K14375
RP05649,0.419,2.4.1.-,K14375
RP11895,0.418,2.4.1.297,K12933
RP05643,0.417,2.4.1.-,K14375
RP05651,0.416,2.4.1.-,K14375
RP05645,0.416,2.4.1.-,K14375
RP03248,0.415,3.2.1.26,K01193
RP05653,0.415,2.4.1.-,K14375
RP14230,0.414,2.4.2.49,K13554
RP09496,0.413,,K15960 K15962
RP05647,0.411,2.4.1.-,K14375
RP05655,0.411,2.4.1.-,K14375
RP05646,0.410,2.4.1.-,K14375
RP09460,0.410,2.4.1.-,K14375
RP05642,0.409,2.4.1.-,K14375
