RPAIR,Score,EC,KO
RP13065,0.480,4.2.99.20,K08680 K14759
RP02750,0.355,4.2.1.10,K03785 K03786 K13830 K13832
RP09096,0.345,,K16021
RP00366,0.330,1.5.1.1 1.5.1.21,K13609
RP01712,0.294,5.4.4.2,K01851 K02361 K02552 K14759
RP01711,0.288,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP03851,0.277,1.4.3.3,K00273
RP01710,0.271,4.2.3.5,K01736
RP16151,0.269,1.17.1.8,K00215
RP02920,0.257,5.1.1.8,K12658
RP03730,0.256,5.1.3.19,K01794
RP13001,0.254,2.2.1.9,K02551
RP02577,0.250,1.4.3.3,K00273
RP14116,0.244,2.6.1.86,K13063
RP11657,0.236,1.14.11.-,K10674
RP01387,0.232,5.1.1.4,K01777
RP05080,0.219,1.14.11.21,K12675
RP04903,0.215,1.14.20.1,K12744
RP15452,0.214,5.3.3.18,K15866
RP04829,0.210,,K12746
RP02152,0.200,4.2.2.2 4.2.2.9,K01728
RP05266,0.195,,K03335
RP02493,0.191,4.2.1.44,K03335
RP15613,0.186,5.3.99.-,K06606
RP01386,0.176,1.14.11.2,K00472
RP11658,0.165,4.2.1.100,K07537
RP14864,0.165,4.1.99.16,K10187
RP11404,0.162,1.3.1.82,K15091
RP09296,0.161,,K12710 K12716
RP04376,0.159,4.2.1.96,K01724
RP11798,0.157,1.3.-.-,K04117
RP05664,0.155,5.1.3.13,K01790
RP14200,0.155,1.1.1.-,K12451
RP05599,0.153,2.1.1.-,K13317
RP14034,0.152,,K13323
RP05593,0.152,,K13315
RP05594,0.152,,K13327
RP11797,0.152,4.2.1.-,K07534
RP13643,0.149,1.1.1.- 5.1.3.-,K12451
RP03434,0.149,1.14.11.11,K12692
RP15715,0.148,2.1.1.201,K03183 K06127
RP05592,0.146,,K13314 K16435
