RPAIR,Score,EC,KO
RP15455,0.267,,K02615 K15866
RP13342,0.151,2.3.1.94,K10817
RP12951,0.145,,K16007
RP13966,0.133,,K14371
RP13988,0.133,,K14371
RP11417,0.122,,K15988
RP03942,0.121,4.4.1.14,K01762
RP13980,0.120,,K14371
RP14002,0.120,,K14371
RP13959,0.102,,K16000 K16001 K16002
RP13963,0.100,,K16000 K16001 K16002 K16003
RP05467,0.088,4.2.3.20,K15096
RP01909,0.088,4.2.3.16,K15088
RP11142,0.085,4.2.3.23,K14179
RP15064,0.083,4.2.3.60,K15802
RP12979,0.083,4.2.3.71,K15801
RP11143,0.083,4.2.3.75,K10187 K15803
RP15063,0.083,4.2.3.55,K15794
RP15287,0.081,4.2.3.38,K14177
RP15054,0.081,4.2.3.40,K15795
RP15053,0.081,4.2.3.59,K15796
