RPAIR,Score,EC,KO
RP04276,0.506,3.2.1.23,K12309
RP02972,0.472,3.2.1.23,K01190 K12309
RP03643,0.472,3.2.1.22,K01189 K07406 K07407
RP01890,0.413,3.2.1.15 3.2.1.67,K01184 K01213
RP00377,0.408,4.2.2.2 4.2.2.9,K01728
RP12522,0.408,3.2.1.15,K01184
RP01879,0.404,3.2.1.165,K15855
RP03248,0.401,3.2.1.26,K01193
RP03641,0.401,3.2.1.18,K01186 K12357
RP02961,0.384,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP00324,0.384,2.4.1.20,K00702
RP12670,0.384,3.2.1.21,K01188 K05349 K05350
RP00439,0.384,2.4.1.22,K00704 K07966 K07967
RP01684,0.384,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP01590,0.384,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP02187,0.380,3.2.1.26,K01193
RP00138,0.369,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP00453,0.365,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP01310,0.360,3.2.1.23,K01190 K12308
RP02451,0.356,2.4.1.15,K00697 K16055
RP00146,0.356,3.2.1.122 3.2.1.93,K01226 K01232
RP01135,0.356,3.2.1.122,K01232
RP02887,0.356,3.2.1.85,K01220
RP15890,0.353,2.4.1.284,K13550
RP00666,0.351,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP04765,0.350,2.4.1.208,K13677
RP12501,0.346,2.4.1.66,K13646
RP01110,0.338,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.338,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP14106,0.331,2.4.1.246,K13058
RP01092,0.331,2.4.1.14,K00696
RP00404,0.330,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP02924,0.328,3.2.1.52,K01207
RP14234,0.327,2.4.1.285,K13556
RP01760,0.319,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP04415,0.318,3.2.1.23,K01190
RP14222,0.315,2.4.1.283,K13550
RP09413,0.314,2.4.1.236,K13080
RP12727,0.313,3.2.1.26,K01193
RP11796,0.313,2.4.1.236,K13080
RP11892,0.311,2.4.1.297,K12933
