RPAIR,Score,EC,KO
RP13245,0.611,2.4.2.8,K00760
RP13033,0.398,1.17.3.2,K00106
RP13056,0.342,1.1.1.205,K00088
RP01384,0.335,3.5.4.2,K01486
RP01682,0.333,3.5.4.3,K01487
RP02305,0.318,3.5.4.4,K01488
RP01594,0.316,3.5.4.4,K01488
RP00573,0.315,6.3.5.2,K01951
RP00380,0.314,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP03973,0.313,3.5.4.17 3.5.4.6,K01490
RP13247,0.311,6.3.5.2,K01951
RP00569,0.298,1.17.1.4 1.17.3.2,K00087 K00106 K11177 K11178 K13479 K13480 K13481 K13482 K13483
RP01321,0.297,1.1.1.205,K00088
RP12176,0.294,1.17.3.2,K00106
RP12175,0.293,1.17.3.2,K00106
RP02963,0.289,2.4.2.19,K00767
RP11719,0.285,1.17.3.2,K00106
RP01325,0.284,6.3.4.4,K01939
RP11918,0.284,1.14.14.1 1.17.3.2,K00106 K07409 K07411
RP16141,0.280,3.5.4.34,K15440
RP16138,0.280,3.5.4.33,K11991
