RPAIR,Score,EC,KO
RP09386,0.655,2.1.1.150,K13262
RP09422,0.643,2.1.1.267,K13272
RP02611,0.613,2.1.1.212,K13259
RP11817,0.601,2.1.1.150,K13262
RP09416,0.592,2.1.1.267,K13272
RP04642,0.588,2.1.1.76,K05279
RP02007,0.582,2.1.1.76,K05279
RP09040,0.558,2.1.1.212,K13259
RP09488,0.557,,K15970
RP03345,0.525,2.1.1.118,K13398
RP14544,0.492,,K15060
RP09485,0.481,,K15886
RP02784,0.461,2.1.1.4,K00543
RP04509,0.458,2.1.1.4,K00543
RP09536,0.456,2.1.1.-,K15954
RP09257,0.453,2.1.1.-,K15954
RP03460,0.412,2.1.1.117,K13397
RP13787,0.358,2.1.1.-,K13390
RP13789,0.358,2.1.1.-,K13390
RP04810,0.348,2.1.1.116,K13386
RP03458,0.346,2.1.1.116,K13386
RP04812,0.331,2.1.1.128,K13383
RP09063,0.323,2.1.1.68,K13066
RP09051,0.323,2.1.1.68,K13066
RP04719,0.319,2.1.1.128,K13383
RP11129,0.318,2.1.1.104,K00588
RP14536,0.316,2.1.1.-,K15064
RP02167,0.316,2.1.1.68,K13066
RP15497,0.299,2.1.1.240,K16040
RP11958,0.299,2.1.1.212,K13259
RP14181,0.295,2.1.1.-,K13067
RP03166,0.291,2.1.1.-,K15066
RP15669,0.290,,K16034
RP11325,0.287,1.14.11.32 1.14.14.1,K07414 K14975
RP13758,0.286,2.1.1.222,K00568
RP11821,0.279,2.1.1.- 2.1.1.146,K17057 K17059
RP16132,0.279,2.1.1.146,K17057 K17058
RP03933,0.273,2.1.1.6,K00545
RP14160,0.272,2.1.1.241,K13230
RP09036,0.271,2.1.1.68,K13066
RP09056,0.271,2.1.1.68,K13066
RP11655,0.270,1.14.11.32,K14975
RP04493,0.269,2.1.1.6,K00545
RP02284,0.269,2.1.1.6,K00545
RP09569,0.269,,K12712
RP09567,0.269,,K12718
RP02603,0.267,2.1.1.6,K00545
RP01863,0.267,2.1.1.104,K00588
RP04875,0.266,2.1.1.-,K15066
RP13767,0.265,2.1.1.114,K00591
RP02985,0.265,2.1.1.68,K13066
RP02926,0.265,2.1.1.6,K00545
RP04497,0.261,2.1.1.6,K00545
RP10214,0.257,2.1.1.-,K15467
RP04400,0.256,2.1.1.6,K00545
RP05283,0.254,2.1.1.38,K12635
RP04401,0.247,2.1.1.6,K00545
RP16134,0.229,2.1.1.146,K17058
RP16136,0.229,2.1.1.-,K17059
RP05025,0.226,1.14.13.-,K15243 K15244
RP09208,0.223,2.4.1.170,K13263
RP02612,0.217,2.4.1.170,K13263
RP05027,0.215,1.14.11.-,K06912
RP11936,0.210,2.4.1.170,K13263
RP11247,0.206,2.4.1.170,K13263
RP16217,0.203,2.4.1.300,K17192
RP09493,0.201,2.1.1.-,K15959
RP11816,0.201,2.4.1.170,K13263
RP16161,0.199,2.4.1.300,K17192
RP02213,0.197,2.4.1.-,K15787
