RPAIR,Score,EC,KO
RP15455,0.118,,K02615 K15866
RP03918,0.087,4.2.3.12,K01737
RP11089,0.078,4.2.3.26,K15087
RP11090,0.078,4.2.3.25,K15086
RP05467,0.076,4.2.3.20,K15096
RP01909,0.076,4.2.3.16,K15088
RP12982,0.076,4.2.3.48,K14175
RP15051,0.076,4.2.3.49,K15793
RP11142,0.074,4.2.3.23,K14179
RP05585,0.073,4.2.3.108,K07385
RP15064,0.072,4.2.3.60,K15802
RP12979,0.072,4.2.3.71,K15801
RP11143,0.072,4.2.3.75,K10187 K15803
RP15063,0.072,4.2.3.55,K15794
RP15287,0.071,4.2.3.38,K14177
RP15053,0.071,4.2.3.59,K15796
RP15054,0.071,4.2.3.40,K15795
RP12985,0.070,4.2.3.56,K14186
RP12980,0.069,4.2.3.- 4.2.3.104,K14184
RP11144,0.069,4.2.3.22,K10187 K15803
RP05354,0.064,4.2.3.120,K07384
RP05353,0.062,4.2.3.119,K07384
RP02565,0.061,1.3.1.96 2.5.1.21,K00801
RP05498,0.059,4.2.3.32,K14041
RP15747,0.059,4.2.3.130,K16188
RP01947,0.058,4.2.3.8,K12929
RP12984,0.057,4.1.99.16 4.2.3.22,K10187
RP12978,0.057,4.2.3.57,K14184 K15808
RP05497,0.057,4.2.3.32,K14041
RP13638,0.056,4.2.3.73,K14181
RP02118,0.055,4.2.3.9,K14180
RP14980,0.055,4.2.3.61,K15804
RP15048,0.055,4.2.3.76,K15806
RP11141,0.054,4.2.3.24,K14178
RP02120,0.052,4.2.3.13,K14183
RP15066,0.052,4.2.3.67,K15809
RP14371,0.052,4.2.3.30,K14038
RP14370,0.052,4.2.3.29,K14037
RP09032,0.052,4.2.3.21,K14182
RP15377,0.048,2.5.1.96,K10208
RP03850,0.043,2.5.1.32,K02291
RP11452,0.043,2.5.1.32 2.5.1.99,K02291
RP05496,0.042,4.2.3.18,K12927
RP05499,0.039,4.2.3.32,K14041
RP14360,0.036,4.2.3.44,K14042
RP14367,0.036,4.2.3.35,K14046
