RPAIR,Score,EC,KO
RP02966,0.149,2.7.7.38,K00979
RP01262,0.148,5.3.1.6,K01807 K01808
RP01095,0.136,5.3.1.27,K08094 K13831
RP15353,0.136,5.3.1.27,K08094 K13831
RP04284,0.131,5.3.1.16,K01814
RP03121,0.118,5.3.1.24,K01817 K13498 K13501
RP04652,0.103,3.5.4.16,K01495
RP10934,0.100,3.5.-.-,K10708
RP05252,0.078,5.3.1.28,K03271
RP15307,0.078,5.3.1.28,K03271
RP15306,0.078,5.3.1.28,K03271
RP04060,0.076,5.3.1.23,K08963
RP01274,0.073,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01270,0.073,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.073,4.1.2.40,K01635 K08302 K16371
RP15837,0.070,2.2.1.11,K16305
RP02215,0.066,5.3.1.14,K01813
RP02806,0.066,5.3.1.25 5.3.1.3,K01818
RP01787,0.058,2.2.1.2,K00616 K13810
RP02421,0.055,1.1.1.17,K00009
RP05164,0.055,1.1.1.251,K00094
RP05203,0.055,1.1.1.140,K00068
