RPAIR,Score,EC,KO
RP01198,1.000,2.7.1.106 2.7.1.41,K05344 K11809
RP00060,0.837,2.7.1.1 2.7.1.147 2.7.1.2,K00844 K00845 K08074 K12407
RP01627,0.837,2.7.1.1 2.7.1.147 2.7.1.2 2.7.1.63,K00844 K00845 K00886 K00918 K08074 K12407
RP00216,0.837,2.7.1.1 2.7.1.147 2.7.1.2 2.7.1.63 3.1.3.9,K00844 K00845 K00886 K00918 K01084 K08074 K12407
RP02452,0.837,2.7.1.69,K02777 K02778 K02779
RP03193,0.837,2.7.1.55,K00881
RP00151,0.837,2.7.1.1 2.7.1.69 2.7.1.7,K00844 K02793 K02794 K02795 K02796
RP09106,0.818,2.7.1.179,K16018
RP01257,0.818,2.7.1.15,K00852
RP12764,0.803,2.7.1.69,K02808 K02809 K02810
RP04038,0.801,2.7.1.69,K02752 K02753 K02777
RP00118,0.789,2.7.1.1 2.7.1.69 2.7.1.8,K00844 K02763 K02764 K02765
RP13030,0.789,2.7.1.69,K02744 K10984 K10985 K10986
RP01952,0.776,2.7.1.56,K00882
RP04727,0.773,2.7.1.69,K02749 K02750 K02752 K02753 K02777
RP00518,0.769,2.7.1.60 3.1.3.-,K00885 K12409 K13967
RP13007,0.769,2.7.1.69,K02744 K02745 K02746 K02747
RP00547,0.769,2.7.1.59 2.7.1.69,K00884 K02802 K02803 K02804
RP00052,0.760,2.7.1.146 3.1.3.11,K00918 K01622 K02446 K03841 K04041 K11532
RP00191,0.760,2.7.1.11 2.7.1.146 2.7.1.90 3.1.3.11,K00850 K00895 K00918 K01622 K02446 K03841 K04041 K11532 K16370
RP00149,0.760,2.7.1.11 2.7.1.144 2.7.1.56,K00850 K00917 K16370
RP14172,0.760,3.1.3.79,K13086
RP03737,0.755,2.7.1.69,K02777 K02790 K02791
RP00703,0.755,2.7.1.69,K02786 K02787 K02788
RP00343,0.747,2.7.1.69 3.1.3.12,K01087 K02777 K02817 K02818 K02819 K16055
RP13326,0.743,2.7.1.69,K02777 K11191 K11192
RP00044,0.715,2.7.1.48 3.1.3.5,K00876 K01081 K03787 K08722 K08723 K11751
RP03539,0.714,2.7.1.1 2.7.1.4,K00844 K00847
RP01148,0.714,2.7.1.1 2.7.1.4,K00844 K00847
RP00042,0.708,2.7.1.48 3.1.3.5,K00876 K01081 K03787 K08722 K08723 K11751
RP13251,0.703,2.7.1.48,K00876
RP00739,0.700,2.7.1.22 3.1.3.5,K01081 K03787 K08722 K08723 K10524 K11751
RP02469,0.699,2.7.1.15,K00852
RP00680,0.696,2.7.1.3 2.7.1.69,K00846 K02768 K02769 K02770
RP02936,0.695,2.7.1.83,K16328 K16330
RP00664,0.694,2.7.1.173 3.1.3.5,K01081 K03787 K08722 K08723 K10524 K11751
RP01832,0.659,2.7.1.5,K00848
RP00466,0.651,2.7.1.73 3.1.3.5,K00892 K01081 K03787 K08722 K08723 K11751
RP00173,0.651,2.7.1.20 2.7.1.74 3.1.3.5,K00856 K00893 K01081 K03787 K08722 K08723 K11751 K15519
RP04244,0.644,3.1.3.73,K02226
RP00570,0.639,2.7.1.73 3.1.3.5,K00892 K01081 K03787 K08722 K08723 K11751
RP02433,0.631,3.1.3.5,K01081 K03787 K08722 K08723 K11751
RP14232,0.616,3.1.3.88,K13555
RP00232,0.575,2.7.1.74 3.1.3.5,K00893 K01081 K03787 K08722 K08723 K11751 K15519
RP00557,0.570,2.7.1.21,K00857
RP13049,0.566,2.7.1.21,K00857
RP00136,0.566,2.7.1.21 3.1.3.35 3.1.3.5,K00857 K01081 K03787 K08722 K08723 K11751
RP09363,0.533,2.7.8.20,K01002
RP00539,0.526,2.7.1.76 3.1.3.5,K01081 K03787 K08722 K08723 K10353 K11751 K15519
RP00294,0.516,2.7.1.113 3.1.3.5,K00904 K01081 K03787 K08722 K08723 K11751 K15518
RP05282,0.475,,K12634
RP13086,0.348,2.7.1.164,K10837
RP15310,0.324,3.1.3.83,K03273
RP05254,0.324,3.1.3.82,K03273
