RPAIR,Score,EC,KO
RP11369,0.069,,K09879
RP15453,0.066,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP03300,0.060,5.3.3.12,K01827
RP11370,0.044,,K09879
RP12045,0.044,,K09879
RP11571,0.043,,K09879
RP14660,0.041,,K15928
RP14832,0.036,4.2.1.-,K05554
RP01465,0.035,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.035,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00623,0.035,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.035,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP14835,0.035,4.2.1.-,K15884
RP15719,0.034,2.1.1.-,K12502
RP14838,0.034,4.2.1.-,K15884
RP13549,0.034,1.14.-.-,K11785
RP00722,0.033,1.14.13.40,K09461
RP14448,0.033,1.14.-.-,K14252
RP09095,0.033,4.2.1.144,K16016
RP01643,0.033,4.2.1.118,K09483 K15652
RP05075,0.033,1.14.-.-,K14252
RP01215,0.030,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP02830,0.029,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP11334,0.026,1.3.1.19,K16269
RP04334,0.026,1.14.21.4,K13391
RP12130,0.025,1.3.-.-,K14601
RP02146,0.024,1.14.14.1,K07434
RP12730,0.024,1.14.14.1,K07434
RP09396,0.022,1.-.-.-,K15972
