RPAIR,Score,EC,KO
RP11353,0.173,1.3.99.-,K11731
RP13753,0.137,1.3.1.-,K10960
RP13754,0.128,1.3.1.-,K10960
RP15051,0.121,4.2.3.49,K15793
RP12982,0.121,4.2.3.48,K14175
RP11089,0.109,4.2.3.26,K15087
RP11090,0.109,4.2.3.25,K15086
RP03107,0.090,4.2.1.57,K13779
RP11151,0.088,1.3.99.23,K09516
RP04419,0.084,1.3.5.5,K02293
RP15261,0.084,1.3.8.2,K10209
RP15747,0.082,4.2.3.130,K16188
RP04420,0.080,1.3.5.5 1.3.99.28 1.3.99.29 1.3.99.30 1.3.99.31,K02293 K10027 K15745
RP15297,0.079,1.3.5.5,K02293
RP15260,0.076,1.3.8.2,K10209
RP11559,0.076,4.2.1.131,K09844
RP15298,0.076,1.3.5.5,K02293
RP11363,0.074,1.14.19.3,K10226
RP15184,0.073,1.3.99.28 1.3.99.29 1.3.99.30 1.3.99.31,K10027 K15745
RP10140,0.072,1.14.19.3,K00508
RP04431,0.072,1.3.5.6 1.3.99.26 1.3.99.28 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP15126,0.072,1.3.5.6,K00514
RP01621,0.071,1.13.11.33,K00460 K08022
RP04396,0.070,5.3.3.8,K01825 K07514 K13238 K13239
RP15255,0.070,1.3.8.2,K10209
RP12031,0.069,4.2.1.131,K09844
RP13640,0.068,4.2.3.46,K14173
RP12034,0.067,4.2.1.131,K09844
RP01623,0.067,1.13.11.34,K00461
RP12029,0.067,1.3.99.27,K09845
RP10114,0.066,1.13.11.-,K08022
RP10111,0.066,1.13.11.-,K08021
RP01624,0.066,1.13.11.31,K00458
RP11663,0.065,1.13.11.12,K00454
RP13755,0.065,1.3.1.-,K10960
RP03238,0.062,1.13.11.12 1.13.11.33,K00454 K00460
RP11563,0.062,4.2.1.131,K09844
RP11526,0.062,1.13.11.12,K00454
RP12088,0.062,1.14.19.3,K10226
RP10143,0.061,1.13.11.58,K15718
RP04432,0.061,1.3.5.6 1.3.99.26 1.3.99.30 1.3.99.31,K00514 K10027 K15745
RP15127,0.061,1.3.5.6,K00514
RP11662,0.061,1.14.19.-,K10226
RP11569,0.059,4.2.1.131,K09844
RP15371,0.058,4.2.1.131,K09844
RP12091,0.058,1.3.3.6,K00232
RP12026,0.058,4.2.1.131,K09844
RP12035,0.057,4.2.1.131,K09844
RP12183,0.055,4.2.1.-,K01782 K01825 K07515
RP12016,0.053,1.3.99.27,K09845
RP12020,0.053,4.2.1.131,K09844
RP15256,0.053,1.3.8.2,K10209
RP15295,0.053,5.2.1.12,K15744
RP04592,0.053,1.14.13.-,K06126
RP04598,0.052,1.14.13.-,K03185
RP00729,0.052,1.3.8.4 1.3.8.7,K00249 K00253
