RPAIR,Score,EC,KO
RP10934,0.029,3.5.-.-,K10708
RP10677,0.026,4.3.3.6,K06215 K08681
RP04283,0.019,3.5.4.16,K01495
RP15963,0.018,4.3.3.7,K01714
RP03806,0.018,2.6.1.52,K00831
RP05590,0.017,2.6.1.-,K13310
RP04689,0.017,2.6.1.52,K00831
RP14195,0.017,,K13331
RP13542,0.017,2.6.1.-,K13325
RP16358,0.017,4.3.1.-,K17468
RP14198,0.017,2.6.1.-,K13329
RP02871,0.016,2.6.1.9,K00817
RP11490,0.016,2.6.1.33,K13308
RP12084,0.016,2.6.1.87,K07806
RP09104,0.016,2.6.1.-,K16016
RP15424,0.015,2.6.1.92,K15895
RP15955,0.015,2.6.1.98,K13017
RP05276,0.012,2.-.-.-,K12630
