RPAIR,Score,EC,KO
RP00098,0.287,3.1.1.3,K01046 K12298 K13534 K14073 K14074 K14075 K14076 K14452 K14674 K14675 K16816
RP00111,0.226,2.3.1.158 2.3.1.20 3.1.1.3,K00635 K00679 K01046 K11155 K11160 K12298 K13534 K14073 K14074 K14075 K14076 K14452 K14456 K14674 K14675 K16816
RP16149,0.216,2.3.1.-,K17054
RP00452,0.209,2.3.1.23 3.1.1.4,K01047 K01058 K13512 K13515 K13517 K13519 K14621 K14674 K16342 K16343 K16817
RP00443,0.204,2.3.1.51,K00655 K13509 K13513 K13517 K13519 K13523 K13699 K14674
RP16147,0.201,2.3.1.-,K17054
RP14313,0.201,2.3.1.-,K13510 K13512 K13513 K13514 K13519
RP14311,0.198,2.3.1.-,K13512 K13515 K13517 K13519
RP00537,0.187,2.3.1.23 2.3.1.43 3.1.1.4,K00650 K01047 K01058 K13510 K13512 K13515 K13519 K14621 K14674 K16342 K16343 K16817
RP00455,0.168,2.3.1.40 3.1.1.32,K01058 K05939 K16817 K16818
RP09192,0.162,3.1.1.2,K01045
RP03660,0.160,3.1.1.32,K01058 K16817 K16818
RP11819,0.155,2.3.1.115,K13264
RP11827,0.151,2.3.1.115,K13264
RP00541,0.150,2.3.1.135 3.1.1.32,K00678 K01058 K16817 K16818
RP01449,0.145,3.1.1.23,K13700 K13704
RP12096,0.140,2.3.1.115,K13264
RP14315,0.140,2.3.1.- 3.1.1.-,K13511 K13513 K13535
RP09466,0.135,2.3.1.171,K12931
RP11767,0.134,2.3.1.115,K13264
RP09334,0.133,2.3.1.115,K13264
RP00379,0.131,3.1.1.34,K01059
RP04268,0.125,2.3.1.115,K13264
RP12113,0.123,2.3.1.115,K13264
RP11913,0.122,2.3.1.-,K12932
RP09404,0.119,2.3.1.171,K12931
RP02178,0.116,2.3.1.7,K00624
RP02979,0.114,2.3.1.-,K13513 K13516 K13519 K13523
RP03031,0.113,3.1.1.5,K06130 K14621 K14676
RP09329,0.113,,K12713
RP00996,0.112,2.3.1.30,K00640
RP01901,0.111,2.3.1.75,K15406
RP01447,0.109,3.1.1.23,K01054
RP03042,0.109,3.1.1.22,K07518
RP01746,0.109,2.3.1.31,K00641
RP00679,0.109,2.3.1.67 3.1.1.47,K01062 K13510 K13512 K13519 K16794 K16795
RP11914,0.108,2.3.1.-,K12932
RP04961,0.107,3.7.1.8,K10222
RP11889,0.106,2.3.1.172,K12934
RP09581,0.106,2.3.1.172,K12934
RP11830,0.105,2.3.1.115,K13264
RP04055,0.103,2.3.1.121 3.1.1.4,K01047 K01058 K13512 K14621 K14674 K16342 K16343 K16817
RP09582,0.102,2.3.1.214,K12935
RP02465,0.102,3.1.1.5,K06130 K14621 K14676
RP11894,0.098,2.3.1.171,K12931
RP03049,0.097,2.3.1.23 2.3.1.63 3.1.1.4,K01047 K01058 K13510 K14621 K14674 K16342 K16343 K16817
RP15009,0.091,6.1.2.1,K15739
RP00363,0.091,2.3.1.6 3.1.1.7 3.1.1.8,K00623 K01049
RP12142,0.090,2.3.1.-,K12932
