RPAIR,Score,EC,KO
RP10933,0.222,5.5.1.4,K01858
RP14193,0.126,5.4.99.30,K13379
RP13167,0.114,5.-.-.-,K06726
RP04284,0.102,5.3.1.16,K01814
RP04060,0.092,5.3.1.23,K08963
RP01734,0.090,1.1.1.46,K13873
RP00430,0.083,1.1.1.120 1.1.1.48,K00035
RP11272,0.083,1.1.1.122 1.1.1.316,K00064
RP00434,0.072,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.072,5.3.1.-,K02080
RP04074,0.070,2.5.1.56 2.5.1.57,K01654 K05304
RP01780,0.069,5.3.1.8,K01809 K15916 K16011
RP02869,0.069,5.3.1.26,K01819
RP02940,0.069,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.069,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.069,5.3.1.6,K01808
