RPAIR,Score,EC,KO
RP12091,0.482,1.3.3.6,K00232
RP12183,0.459,4.2.1.-,K01782 K01825 K07515
RP12088,0.452,1.14.19.3,K10226
RP05326,0.442,1.14.99.33,K08262
RP12089,0.442,1.3.3.6,K00232
RP12181,0.424,4.2.1.-,K01825 K07515
RP11662,0.420,1.14.19.-,K10226
RP11363,0.364,1.14.19.3,K10226
RP01621,0.353,1.13.11.33,K00460 K08022
RP10111,0.338,1.13.11.-,K08021
RP10114,0.338,1.13.11.-,K08022
RP01624,0.338,1.13.11.31,K00458
RP10140,0.336,1.14.19.3,K00508
RP01623,0.335,1.13.11.34,K00461
RP11663,0.264,1.13.11.12,K00454
RP11526,0.259,1.13.11.12,K00454
RP12162,0.197,1.3.3.6,K00232
RP04396,0.191,5.3.3.8,K01825 K07514 K13238 K13239
RP12163,0.184,4.2.1.17 4.2.1.74,K10527
RP03238,0.166,1.13.11.12 1.13.11.33,K00454 K00460
RP10143,0.164,1.13.11.58,K15718
RP12166,0.150,1.3.3.6,K00232
