RPAIR,Score,EC,KO
RP00032,1.000,2.8.3.- 2.8.3.15 2.8.3.5 2.8.3.6 6.2.1.4 6.2.1.5,K01027 K01028 K01029 K01031 K01032 K01899 K01900 K01902 K01903 K07543 K07544 K14471 K14472 K15569 K15570
RP00378,0.780,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP00562,0.593,6.2.1.18,K15232 K15233
RP00117,0.549,2.8.3.1 6.2.1.13,K01026 K01905
RP00479,0.532,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP00206,0.532,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP04939,0.500,6.2.1.-,K14466 K14467
RP02845,0.490,6.2.1.14,K01906
RP04667,0.448,3.1.2.4,K05605
RP03620,0.424,2.8.3.12,K01039 K01040
RP00026,0.423,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP12134,0.378,2.8.3.8,K01034 K01035
RP00085,0.372,2.8.3.5 2.8.3.8 6.2.1.16,K01027 K01028 K01029 K01034 K01035 K01907
RP12225,0.331,6.2.1.-,K13776
RP03655,0.301,6.2.1.26,K01911 K14760
