RPAIR,Score,EC,KO
RP01913,1.000,1.17.4.1,K00524 K00525 K00526
RP01917,0.947,1.17.4.2,K00527
RP01918,0.934,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01916,0.890,1.17.4.2,K00527
RP01914,0.789,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01915,0.769,1.17.4.2,K00527
RP01912,0.757,1.17.4.1,K00524 K00525 K00526 K10807 K10808
RP01910,0.741,1.17.4.2,K00527
RP03925,0.558,1.17.4.1,K10807 K10808
RP05276,0.360,2.-.-.-,K12630
RP00671,0.324,1.17.1.1,K00523 K12452
RP05592,0.314,,K13314 K16435
RP14197,0.301,,K13328
