RPAIR,Score,EC,KO
RP11403,0.344,,K09834
RP11930,0.317,,K09834
RP09176,0.147,4.2.3.17,K12921
RP01947,0.146,4.2.3.8,K12929
RP05353,0.145,4.2.3.119,K07384
RP02117,0.144,4.2.3.6,K12249
RP11146,0.141,4.2.3.37,K10156
RP14389,0.139,4.2.3.39,K14176
RP15068,0.137,4.2.3.70,K15807
RP15038,0.137,4.2.3.50,K15798
RP11141,0.136,4.2.3.24,K14178
RP02116,0.136,4.2.3.7,K12250
RP12981,0.131,4.2.3.58,K14185
RP05354,0.126,4.2.3.120,K07384
RP02120,0.125,4.2.3.13,K14183
RP01906,0.125,5.5.1.8,K15098
RP15046,0.122,4.2.3.69,K15799
RP01904,0.121,4.2.3.10,K15097
RP15066,0.118,4.2.3.67,K15809
RP09032,0.115,4.2.3.21,K14182
RP13638,0.111,4.2.3.73,K14181
RP14980,0.109,4.2.3.61,K15804
RP02118,0.109,4.2.3.9,K14180
RP11107,0.108,5.5.1.14,K12928 K14043
RP05493,0.108,5.5.1.12,K12927 K14041 K14042
RP01949,0.108,5.5.1.13,K04120
RP14374,0.106,4.2.3.43,K14047
