RPAIR,Score,EC,KO
RP12780,0.035,1.11.1.21 1.11.1.6,K03781 K03782
RP05033,0.026,1.14.12.12,K14578 K14579 K14580 K14581
RP03158,0.026,1.14.12.3,K00529 K03268 K05710 K16268
RP03174,0.026,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.026,1.14.12.-,K00529 K05710 K14748 K14749
RP11693,0.026,1.14.12.-,K14599 K14600
RP09186,0.025,1.14.12.19,K00529 K05708 K05709 K05710
RP09352,0.025,1.14.12.19,K00529 K05708 K05709 K05710
RP05039,0.025,1.14.12.-,K15248 K15249 K15250 K15251
RP14832,0.024,4.2.1.-,K05554
RP00265,0.024,1.14.12.18,K00529 K05710 K08689 K15750
RP04847,0.024,1.14.12.-,K00529 K05710 K10619 K16303
RP11674,0.024,1.14.12.18,K00529 K05710 K08689 K15750
RP00847,0.023,1.14.12.10,K05549 K05550 K05784
RP05038,0.023,1.14.12.-,K05549 K05550 K05784
RP11392,0.023,1.14.12.10,K05549 K05550 K05784
RP09396,0.023,1.-.-.-,K15972
RP05272,0.023,1.14.12.-,K05549 K05550 K05784
RP11394,0.023,1.14.12.10,K05549 K05550 K05784
RP11395,0.023,1.14.12.10,K05549 K05550 K05784
RP14835,0.022,4.2.1.-,K15884
RP00828,0.022,1.14.12.-,K05549 K05550 K05784
RP11397,0.022,1.14.12.10,K05549 K05550 K05784
RP14838,0.022,4.2.1.-,K15884
RP11393,0.022,1.14.12.10,K05549 K05550 K05784
RP03242,0.022,1.14.12.7,K07519
RP09095,0.022,4.2.1.144,K16016
RP01643,0.022,4.2.1.118,K09483 K15652
RP01215,0.021,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP01056,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01465,0.020,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP14031,0.018,4.1.99.-,K11782
RP01973,0.018,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP02830,0.018,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP03656,0.017,4.2.1.113,K02549 K14759
RP02645,0.016,1.14.12.12,K14578 K14579 K14580 K14581
RP09615,0.016,1.14.12.12,K14578 K14579 K14580 K14581
RP09630,0.016,1.14.12.12,K14578 K14579 K14580 K14581
RP11424,0.016,1.14.12.12,K14578 K14579 K14580 K14581
RP04334,0.015,1.14.21.4,K13391
RP14660,0.015,,K15928
RP00722,0.015,1.14.13.40,K09461
RP00334,0.014,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.014,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP11933,0.014,1.14.12.12,K14578 K14579 K14580 K14581
RP05425,0.014,1.13.11.-,K11943 K11944
RP11369,0.014,,K09879
RP00396,0.013,1.14.18.1,K00505
RP02146,0.013,1.14.14.1,K07434
RP12730,0.013,1.14.14.1,K07434
RP04844,0.013,1.3.1.-,K15237 K15238
RP14659,0.013,,K15928
RP15713,0.013,1.14.13.-,K03185 K06126
RP14448,0.012,1.14.-.-,K14252
RP05075,0.012,1.14.-.-,K14252
RP09038,0.012,4.2.99.21,K04781 K04782
RP14870,0.012,1.10.9.1 1.3.5.5,K02293 K02636
RP11177,0.012,4.1.3.38,K02619 K03342
RP01416,0.012,4.1.3.40,K03181
RP01115,0.012,1.3.1.25,K05783
RP03300,0.012,5.3.3.12,K01827
RP04916,0.012,1.3.1.68,K05783
RP12231,0.012,1.3.1.25,K05783
RP04911,0.012,1.3.1.-,K05783
RP12234,0.012,1.3.1.25,K05783
RP00829,0.012,1.3.1.67,K05783
RP12235,0.012,1.3.1.25,K05783
RP11370,0.011,,K09879
RP12045,0.011,,K09879
RP04592,0.011,1.14.13.-,K06126
RP11943,0.011,1.8.5.2,K16936 K16937
RP00162,0.011,1.1.5.2 1.14.99.39 1.2.5.1 1.3.5.1 1.6.5.3,K00117 K00156 K00234 K00235 K00236 K00237 K00329 K00330 K00331 K00332 K00333 K00334 K00335 K00336 K00337 K00338 K00339 K00340 K00341 K00342 K00343 K03878 K03879 K03880 K03881 K03882 K03883 K03884 K10944 K10945 K10946
RP11571,0.011,,K09879
RP01114,0.011,1.3.1.19,K16269
RP03714,0.011,1.3.1.19,K16269
