RPAIR,Score,EC,KO
RP03918,0.068,4.2.3.12,K01737
RP11090,0.065,4.2.3.25,K15086
RP11089,0.065,4.2.3.26,K15087
RP15051,0.063,4.2.3.49,K15793
RP12982,0.063,4.2.3.48,K14175
RP05585,0.060,4.2.3.108,K07385
RP15287,0.059,4.2.3.38,K14177
RP11144,0.057,4.2.3.22,K10187 K15803
RP02152,0.033,4.2.2.2 4.2.2.9,K01728
RP14367,0.032,4.2.3.35,K14046
RP14360,0.032,4.2.3.44,K14042
RP05496,0.031,4.2.3.18,K12927
RP14369,0.030,4.2.3.28,K14036
RP05499,0.029,4.2.3.32,K14041
RP13558,0.028,4.2.3.124,K13546
RP01710,0.028,4.2.3.5,K01736
RP04589,0.026,1.-.-.- 3.2.1.31,K01195
RP10678,0.025,4.3.3.6,K06215 K08681
RP05557,0.024,1.14.13.107,K14733
RP14685,0.024,1.14.13.107,K14733
RP14366,0.022,4.2.3.34,K14045
RP11877,0.022,,K12928
RP11878,0.022,,K12928
RP11876,0.022,4.2.3.42,K12928
RP12516,0.021,4.2.2.6,K01730
