RPAIR,Score,EC,KO
RP11687,0.413,1.14.-.-,K14253
RP14568,0.396,1.14.14.-,K14630
RP09387,0.377,1.14.13.89,K13260
RP09039,0.377,1.14.13.89,K13260
RP01776,0.371,1.14.16.4,K00502
RP03241,0.368,1.14.14.1,K00493 K07408 K07409 K07410 K14338
RP09275,0.352,1.14.13.89,K13260
RP02681,0.349,1.14.13.53 1.14.13.89,K13260
RP09029,0.346,1.14.13.21 1.14.13.88,K05280 K13083
RP16159,0.337,1.14.13.88,K13083
RP11829,0.337,1.14.13.89,K13260
RP02138,0.299,1.14.16.-,K03393
RP09044,0.296,1.14.13.21 1.14.13.88,K05280 K13083
RP16163,0.293,1.14.13.88,K13083
RP09291,0.292,,K14586
RP05236,0.275,1.14.13.1 1.14.13.135,K00480
RP05020,0.255,1.14.12.22,K15751 K15752 K15753
RP05044,0.255,1.14.12.-,K14599 K14600
RP13113,0.200,1.14.14.1,K07409 K07424
RP14574,0.189,,K15945
RP14178,0.184,1.14.13.-,K15506
RP07825,0.179,1.14.13.50,K03391
RP15413,0.176,1.14.14.12,K16047 K16048
RP09532,0.173,1.14.13.-,K15950
RP09507,0.160,,K15930
RP09286,0.154,1.14.13.1,K00480
RP03217,0.152,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP04894,0.151,1.14.12.-,K15766 K15767
RP13756,0.147,,K03688
RP00780,0.146,1.14.13.71 1.14.18.1,K00505 K13385
RP03185,0.143,,K15760 K15761 K15762 K15763 K15764 K15765
RP09557,0.141,,K12706
RP03176,0.140,1.14.13.-,K15760 K15761 K15762 K15763 K15764 K15765
RP02171,0.139,1.14.13.- 1.14.18.1,K00505
RP02923,0.139,1.14.14.9,K00483 K00484 K16901
RP09393,0.138,1.14.13.1,K00480
RP01761,0.137,1.14.16.1,K00500
RP03182,0.137,1.14.13.7,K03380
RP02416,0.137,1.14.14.9,K00483 K00484 K16901
RP00123,0.137,1.10.3.1 1.14.16.2 1.14.18.1,K00422 K00501 K00505
RP09641,0.136,1.14.13.1,K00480
RP03175,0.136,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP09312,0.134,1.14.13.127,K05712
RP05085,0.133,1.14.13.-,K10437
RP00553,0.131,1.14.13.63,K10438
RP13135,0.130,1.14.14.1,K07415 K07424
RP14610,0.129,,K15932 K15933
RP04507,0.129,1.14.13.88,K13083
RP13102,0.129,1.14.14.1,K07412 K07424
RP09241,0.128,1.14.13.88,K13083
RP00543,0.125,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP01248,0.125,1.14.12.13,K08686
RP01464,0.124,1.13.11.27,K00457
