RPAIR,Score,EC,KO
RP02892,1.000,1.1.1.223,K15090
RP05465,0.762,1.1.1.275,K12466
RP02771,0.762,1.1.1.243,K14730 K14732
RP02054,0.542,1.1.1.245 1.1.1.90,K00055
RP02021,0.524,1.1.1.207,K15094
RP02296,0.524,1.1.1.208,K15095
RP11799,0.488,1.1.1.-,K07535
RP11697,0.469,1.1.1.-,K07538
RP00577,0.387,1.1.1.25 1.1.1.282 1.1.5.8,K00014 K05358 K05887 K13830 K13832
RP11658,0.358,4.2.1.100,K07537
RP14221,0.331,1.1.1.329 1.1.99.38,K13548 K13549
RP13235,0.329,1.1.1.1,K00001 K00121 K13951 K13952 K13953 K13980
RP00250,0.326,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP14985,0.326,1.14.13.121,K15472
RP02823,0.306,1.1.3.8,K00103
RP02493,0.300,4.2.1.44,K03335
