RPAIR,Score,EC,KO
RP00940,0.377,6.3.2.3,K01920
RP00445,0.249,3.5.1.- 3.5.1.78 6.3.1.8 6.3.1.9,K01460 K01833 K01917
RP01605,0.248,3.5.1.2 3.5.1.35 3.5.1.38,K01425 K05597
RP00024,0.248,1.4.1.13 1.4.1.14 1.4.7.1 2.4.2.- 2.4.2.14 2.6.1.16 2.6.1.85 2.6.1.86 3.5.1.2 3.5.1.38 4.1.3.- 4.1.3.27 4.3.3.6 6.3.1.2 6.3.4.2 6.3.5.- 6.3.5.1 6.3.5.10 6.3.5.11 6.3.5.2 6.3.5.3 6.3.5.4 6.3.5.5 6.3.5.6 6.3.5.7 6.3.5.9,K00264 K00265 K00266 K00284 K00764 K00820 K01425 K01656 K01657 K01658 K01663 K01664 K01665 K01915 K01937 K01950 K01951 K01952 K01953 K01954 K01955 K01956 K02224 K02232 K02433 K02434 K02435 K02500 K02501 K03330 K03342 K05597 K06215 K08681 K09482 K11540 K11541 K13063 K13497 K13501 K13503 K13950 K14244
RP00116,0.239,3.5.1.1 3.5.1.38 3.5.5.4 6.3.1.1 6.3.5.4,K01424 K01914 K01953 K05597
RP12921,0.230,6.3.1.9,K01833
RP14244,0.221,6.2.1.39,K13559
RP12919,0.191,6.3.1.9,K01833
RP07818,0.186,2.3.2.2,K00681
RP04498,0.177,3.5.1.111 3.5.1.3,K13566
RP10760,0.171,6.3.1.11,K09470
RP03448,0.167,3.5.1.- 6.3.1.9,K01833
RP14246,0.166,6.2.1.39,K13559
RP14068,0.161,,K12911 K12912 K12913
RP10761,0.158,3.5.1.94,K09473
RP12922,0.157,3.5.1.- 6.3.1.9,K01833
RP01161,0.150,6.3.2.2,K01919 K11204 K11205
RP04267,0.147,6.3.2.10,K01929 K15792
RP00378,0.146,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP03586,0.145,2.3.2.2,K00681
RP15222,0.144,3.4.15.6,K13282
RP01163,0.141,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP00939,0.140,2.3.2.2 3.4.19.13,K00681
RP05207,0.138,3.5.1.3,K13566
RP03534,0.136,2.3.2.2,K00681
RP03620,0.135,2.8.3.12,K01039 K01040
RP04561,0.134,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP12920,0.133,6.3.1.9,K01833
RP15951,0.128,6.3.2.39,K03895
RP10974,0.128,6.3.2.4,K01921
RP04220,0.128,6.3.2.10,K01929
RP04486,0.128,6.3.2.26,K12743
RP01485,0.126,6.2.1.20,K01909 K05939
RP04667,0.124,3.1.2.4,K05605
RP15470,0.123,3.4.22.- 3.4.24.84,K06013 K08658
RP02845,0.119,6.2.1.14,K01906
RP15347,0.119,,K05831
RP02665,0.118,2.8.3.6,K01031 K01032
RP02819,0.116,3.5.1.4,K01426
RP00368,0.114,2.8.3.1,K01026
