RPAIR,Score,EC,KO
RP01159,0.155,5.1.3.18,K10046
RP05266,0.137,,K03335
RP13643,0.137,1.1.1.- 5.1.3.-,K12451
RP05296,0.133,1.1.1.271,K02377
RP01154,0.129,5.3.1.5,K01805
RP15613,0.127,5.3.99.-,K06606
RP05664,0.125,5.1.3.13,K01790
RP14200,0.125,1.1.1.-,K12451
RP02493,0.119,4.2.1.44,K03335
RP02940,0.118,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.118,5.3.1.8,K01809 K15916 K16011
RP02454,0.118,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.118,5.3.1.26,K01819
RP14213,0.118,5.3.1.6,K01808
RP01508,0.113,5.3.1.5,K01805
RP01736,0.113,5.3.1.4,K01804
RP01545,0.111,5.3.1.12,K01812
RP01891,0.111,5.3.1.12,K01812
RP00554,0.111,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.111,1.1.3.8,K00103
RP10987,0.105,,K12449
RP13558,0.104,4.2.3.124,K13546
RP10990,0.102,1.1.1.305,K10011
RP15190,0.101,4.2.1.115,K15894
RP09043,0.097,1.14.13.22,K03379
RP05592,0.097,,K13314 K16435
RP14034,0.093,,K13323
RP05593,0.093,,K13315
RP05594,0.093,,K13327
RP15452,0.088,5.3.3.18,K15866
RP01025,0.085,1.1.3.8,K00103
RP02087,0.083,5.3.99.5,K01832
RP02055,0.081,1.14.13.22,K03379
RP05605,0.076,,K13322
RP03084,0.061,4.1.1.44,K01607 K14727
RP01348,0.060,1.13.99.1,K00469
RP11730,0.060,5.3.99.8,K14593
RP10933,0.051,5.5.1.4,K01858
