RPAIR,Score,EC,KO
RP01676,0.067,5.4.2.1 5.4.2.4,K01837
RP16046,0.057,3.1.4.55,K06167
RP01568,0.053,5.4.2.1,K01834 K01837 K15633 K15634 K15635
RP02922,0.050,4.6.1.-,K05716
RP16048,0.041,4.7.1.1,K06163
RP02468,0.039,5.4.2.7,K01839 K15779
RP01263,0.037,5.4.2.2 5.4.2.7,K01835 K01839 K15778 K15779
RP11101,0.034,5.4.2.10,K03431
RP04093,0.034,3.1.4.17 3.1.4.53,K01120 K13293 K13294 K13296 K13298 K13755
RP01779,0.034,5.4.2.8,K01840 K15778 K16881
RP10946,0.034,5.4.2.2 5.4.2.5,K01835 K15778
RP01197,0.034,5.4.2.2 5.4.2.5,K01835 K15778 K15779
RP02442,0.034,5.4.2.6,K01838
RP01373,0.034,3.1.4.17 3.1.4.35,K01120 K08718 K13296 K13298 K13755 K13756 K13757 K13758 K13759 K13760 K13761 K13762 K13763
RP12967,0.033,5.4.2.3,K01836
RP03547,0.033,3.1.4.16,K01119
RP03152,0.033,3.1.4.16,K01119
RP05245,0.031,4.6.1.12,K01770 K12506
RP11178,0.030,2.7.8.1,K00993 K13644
RP14183,0.030,3.1.4.52,K13243 K13244 K13245 K13246
RP03151,0.030,3.1.4.16,K01119
RP06818,0.029,2.7.8.1,K00993 K13644
RP04732,0.029,3.1.4.16,K01119
RP06713,0.027,2.7.8.8,K00998 K17103
RP12318,0.027,2.7.8.-,K06131 K06132 K08744
RP12320,0.027,2.7.8.29,K08730
RP14704,0.027,2.7.8.28,K11212
RP11066,0.027,2.7.8.2,K00994 K13644
RP08030,0.027,2.7.8.2,K00994 K13644
RP06714,0.026,2.7.8.5,K00995
RP08866,0.026,2.7.8.24,K01004
RP06524,0.026,2.7.8.2,K00994 K13644
RP06810,0.025,2.7.8.-,K06131 K06132 K08744
RP10982,0.024,,K08729
RP05332,0.023,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP01638,0.023,2.7.7.53,K00988
RP07705,0.023,2.7.7.53,K00988
RP03830,0.023,2.7.7.2,K00953 K11753 K14656
