RPAIR,Score,EC,KO
RP15455,0.229,,K02615 K15866
RP04026,0.149,4.2.2.6,K01730
RP04203,0.129,4.3.2.2,K01756
RP01294,0.126,4.3.2.2,K01756
RP03942,0.104,4.4.1.14,K01762
RP03918,0.080,4.2.3.12,K01737
RP05467,0.075,4.2.3.20,K15096
RP01909,0.075,4.2.3.16,K15088
RP11142,0.073,4.2.3.23,K14179
RP05585,0.072,4.2.3.108,K07385
RP15064,0.072,4.2.3.60,K15802
RP11143,0.072,4.2.3.75,K10187 K15803
RP15063,0.072,4.2.3.55,K15794
RP15287,0.071,4.2.3.38,K14177
RP15053,0.070,4.2.3.59,K15796
RP15054,0.070,4.2.3.40,K15795
RP12985,0.070,4.2.3.56,K14186
RP12980,0.069,4.2.3.- 4.2.3.104,K14184
