RPAIR,Score,EC,KO
RP11142,0.040,4.2.3.23,K14179
RP15064,0.039,4.2.3.60,K15802
RP12979,0.039,4.2.3.71,K15801
RP11143,0.039,4.2.3.75,K10187 K15803
RP15053,0.037,4.2.3.59,K15796
RP12985,0.037,4.2.3.56,K14186
RP12980,0.036,4.2.3.- 4.2.3.104,K14184
RP01947,0.029,4.2.3.8,K12929
RP07683,0.026,2.3.1.176,K08764
RP09815,0.026,,K00632 K07508 K07509 K07513
RP08317,0.025,2.3.1.176,K08764
RP14371,0.024,4.2.3.30,K14038
RP14370,0.024,4.2.3.29,K14037
RP05498,0.023,4.2.3.32,K14041
RP05497,0.022,4.2.3.32,K14041
RP14360,0.016,4.2.3.44,K14042
RP14367,0.016,4.2.3.35,K14046
RP05496,0.015,4.2.3.18,K12927
