RPAIR,Score,EC,KO
RP03722,0.611,2.7.1.24,K00859 K02318
RP04532,0.604,2.7.1.25,K00860 K00955 K13811
RP00446,0.596,2.7.1.25 3.1.3.7,K00860 K00955 K01082 K13811 K15422 K15759
RP01596,0.548,3.1.3.6,K08693
RP02000,0.531,3.1.3.6,K08693
RP02160,0.476,3.1.3.6,K08693
RP01814,0.471,3.1.3.6,K08693
RP05043,0.439,3.1.7.2,K01139
RP00894,0.438,2.7.6.5,K00951 K07816
RP00645,0.358,2.7.1.23 3.1.3.-,K00858
RP14681,0.332,2.7.7.72,K00974 K07558
RP05253,0.324,2.7.1.167,K03272
RP15308,0.324,2.7.1.168,K07031
RP00403,0.313,2.7.1.105 3.1.3.46,K00900 K01103 K14634
RP02947,0.312,3.1.3.64,K01108
RP03773,0.312,2.7.1.100,K00899
RP02804,0.308,2.7.1.52 2.7.1.69,K02771 K05305 K11194 K11195 K11196
RP01302,0.308,2.7.1.6,K00849
RP11347,0.308,3.1.3.-,K10047
RP00303,0.308,2.7.1.41 3.1.3.10,K01085 K05344
RP03041,0.305,3.1.3.57,K01107 K15422
RP03010,0.304,3.1.3.57,K01107 K15422
RP01732,0.302,2.7.1.46,K12446
RP00667,0.300,2.7.1.137 3.1.3.64,K00914 K01108 K02649
RP02980,0.295,2.7.1.67,K00888 K13711
RP03003,0.294,2.7.1.65,K04339
RP14683,0.292,2.7.7.72,K00974 K07558
RP15600,0.291,2.7.1.175,K16146
RP01349,0.290,3.1.3.25,K01092 K10047 K15759
RP00521,0.290,3.1.3.25,K01092 K10047 K15759
RP01350,0.290,3.1.3.25,K01092 K10047 K15759
RP03011,0.284,3.1.3.56,K01106
RP02189,0.283,2.7.1.71,K00891 K13829 K13830
RP14118,0.282,2.7.1.162,K13059
RP04013,0.281,3.1.3.66,K01109
RP05392,0.281,2.7.1.150,K00921
RP03083,0.276,2.7.1.68 3.1.3.36,K00889 K01099 K13712
RP05383,0.276,2.7.1.154 3.1.3.64,K00923 K01108 K02649
RP05393,0.271,2.7.1.149 3.1.3.78,K00920 K13084 K13085
RP11501,0.271,3.1.3.66,K01109
RP03043,0.264,2.7.1.159,K00913
RP00399,0.250,2.7.1.72 3.1.3.39,K04342 K04343 K12570
RP00677,0.250,2.7.1.159 3.1.3.56,K00913 K01106
RP00678,0.250,2.7.1.127 3.1.3.62,K00911 K03103
RP15428,0.247,3.1.3.86,K03084 K15909
RP04189,0.247,2.7.1.153 3.1.3.67,K00922 K01110 K02649
RP14679,0.244,2.7.7.72,K00974 K07558
RP01255,0.232,2.7.6.1,K00948
RP04823,0.230,2.7.8.26,K02233
RP05391,0.226,2.7.1.151,K00328 K00915
RP03093,0.226,2.7.1.134,K00913
RP05390,0.209,2.7.1.151,K00328 K00915
RP01765,0.204,2.7.8.11,K00999
RP09105,0.193,,K16017
RP13557,0.187,2.4.1.17 3.2.1.-,K00699
RP15855,0.186,2.7.1.151,K00328 K00915
RP03092,0.186,2.7.1.140,K00915
