RPAIR,Score,EC,KO
RP05164,0.140,1.1.1.251,K00094
RP05203,0.140,1.1.1.140,K00068
RP02421,0.140,1.1.1.17,K00009
RP01654,0.138,2.2.1.1,K00615
RP14671,0.114,1.1.1.302,K14654
RP03068,0.112,1.1.1.193,K00082 K11752
RP00429,0.094,1.1.1.21,K00011
RP01758,0.094,1.1.1.21,K00011
RP00692,0.091,1.1.1.14 1.1.1.15,K00008
RP00231,0.091,1.1.1.11 1.1.1.67,K00007 K00045
RP04026,0.090,4.2.2.6,K01730
RP00277,0.083,1.1.99.21,K08261
RP02304,0.080,1.1.1.58,K00041
RP02228,0.080,1.1.1.57,K00040
RP00362,0.079,1.1.1.21,K00011
RP01507,0.079,1.1.1.21 1.1.1.307,K00011
RP00616,0.078,1.1.1.10,K03331
RP05199,0.078,1.1.1.11,K00007
RP01826,0.078,1.1.1.56,K00039
RP01827,0.078,1.1.1.9,K05351
RP10934,0.065,3.5.-.-,K10708
RP04284,0.057,5.3.1.16,K01814
RP15353,0.054,5.3.1.27,K08094 K13831
RP01095,0.054,5.3.1.27,K08094 K13831
RP01262,0.054,5.3.1.6,K01807 K01808
RP05252,0.052,5.3.1.28,K03271
RP15306,0.052,5.3.1.28,K03271
RP15307,0.052,5.3.1.28,K03271
RP03121,0.045,5.3.1.24,K01817 K13498 K13501
RP04652,0.044,3.5.4.16,K01495
