RPAIR,Score,EC,KO
RP00273,0.507,6.3.1.5 6.3.5.1,K01916 K01950
RP04241,0.305,6.3.2.6,K01587 K01923 K13713
RP01397,0.249,3.5.1.19,K01440 K08281
RP05184,0.238,3.5.1.4,K01426
RP09168,0.238,1.13.11.41,K05913
RP14548,0.214,,K15062
RP03551,0.212,6.2.1.33,K14417
RP00483,0.212,3.1.2.23 6.2.1.27,K01075 K04105
RP11396,0.212,6.2.1.33,K14417
RP01499,0.200,6.2.1.25,K04105 K04110
RP04958,0.198,3.7.1.8,K10222
RP11335,0.192,3.7.1.-,K14604
RP01212,0.188,6.2.1.32,K08295
RP01502,0.188,3.5.1.32,K01451
RP11463,0.186,3.1.2.28,K12073
RP02347,0.186,3.7.1.8,K10222
RP04969,0.175,3.7.1.-,K15756
RP04960,0.175,3.7.1.8,K10222
RP01218,0.169,3.7.1.3,K01556
RP02395,0.165,3.7.1.3,K01556
RP11420,0.163,3.7.1.3,K01556
