RPAIR,Score,EC,KO
RP00206,0.440,2.8.3.8 6.2.1.2,K01034 K01035 K01896
RP04939,0.439,6.2.1.-,K14466 K14467
RP02845,0.389,6.2.1.14,K01906
RP00479,0.376,3.1.2.4 6.2.1.- 6.2.1.36,K05605 K14469 K15018
RP00117,0.371,2.8.3.1 6.2.1.13,K01026 K01905
RP12225,0.350,6.2.1.-,K13776
RP12134,0.332,2.8.3.8,K01034 K01035
RP11525,0.331,6.2.1.-,K10526
RP04667,0.328,3.1.2.4,K05605
RP00032,0.311,2.8.3.- 2.8.3.15 2.8.3.5 2.8.3.6 6.2.1.4 6.2.1.5,K01027 K01028 K01029 K01031 K01032 K01899 K01900 K01902 K01903 K07543 K07544 K14471 K14472 K15569 K15570
RP03620,0.300,2.8.3.12,K01039 K01040
RP00026,0.288,2.8.3.1 2.8.3.12 2.8.3.8 3.1.2.1 6.2.1.1 6.2.1.13,K01026 K01034 K01035 K01039 K01040 K01067 K01895 K01905
RP13018,0.284,3.1.2.2,K01068 K17360
RP00378,0.276,2.8.3.- 6.2.1.9,K08692 K14067 K14451 K14471 K14472
RP13038,0.274,3.1.2.2,K01068 K17360
RP13081,0.273,3.1.2.2,K01068 K17360
RP00085,0.270,2.8.3.5 2.8.3.8 6.2.1.16,K01027 K01028 K01029 K01034 K01035 K01907
RP13039,0.257,3.1.2.2,K01068
RP12987,0.251,3.1.2.2,K01068 K17360
RP00562,0.242,6.2.1.18,K15232 K15233
RP11597,0.241,3.1.2.-,K10781
RP00237,0.231,3.1.2.2 3.1.2.22 6.2.1.3,K01068 K01074 K01897 K15013 K17360
RP01485,0.230,6.2.1.20,K01909 K05939
RP11330,0.227,3.1.2.-,K10781
RP03655,0.225,6.2.1.26,K01911 K14760
RP01625,0.223,3.1.2.2,K01068
RP06172,0.212,2.3.3.9,K01638
RP14244,0.209,6.2.1.39,K13559
RP03637,0.206,3.1.2.14 3.1.2.21,K01071 K10781
RP12974,0.199,3.1.2.2,K01068 K17360
RP10732,0.197,2.3.1.182,K09011
RP05100,0.197,2.8.3.12,K01039 K01040
RP13168,0.192,3.1.2.- 3.1.2.14,K10781 K10782
RP01727,0.190,3.1.2.6,K01069
RP11586,0.188,2.8.3.17,K13607
RP11600,0.182,3.1.2.14,K00665 K01071 K10781
RP13025,0.172,3.1.2.2,K01068
RP05064,0.171,6.2.1.-,K14747
RP02525,0.171,3.1.2.14,K01071 K10781 K10782
RP13082,0.169,3.1.2.2,K01068
RP13563,0.168,2.3.3.-,K15741
RP14064,0.167,,K12910
RP02286,0.166,3.1.2.- 6.2.1.30,K01912 K02614
RP01707,0.160,2.3.1.85 3.1.2.14,K00665 K00668 K01071 K10781 K11533
RP13572,0.160,2.3.3.-,K15741
RP09317,0.160,6.2.1.28 6.2.1.7,K08748
RP15565,0.160,6.2.1.7,K08748
RP06484,0.159,2.3.3.13,K01649
RP16066,0.158,,K16880
RP06370,0.156,2.3.3.5,K01659
RP13581,0.153,2.3.3.-,K15742
RP02819,0.151,3.5.1.4,K01426
RP02663,0.148,6.2.1.31,K16876
RP13590,0.147,2.3.3.-,K15742
RP04226,0.146,6.2.1.7,K08748
RP15564,0.146,6.2.1.7,K08748
RP13016,0.141,3.1.2.14,K01071 K10781 K10782 K11533
RP13599,0.139,2.3.3.-,K15742
RP05880,0.139,2.3.3.1 2.3.3.3 2.3.3.8,K01647 K01648 K15230 K15231
RP03592,0.138,3.1.2.27 6.2.1.7,K08748 K11992
RP08499,0.133,2.3.3.14,K01655 K02594 K10977
