RPAIR,Score,EC,KO
RP01385,0.410,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP01483,0.408,3.2.2.16 3.2.2.9,K01243 K01244
RP04184,0.405,3.2.2.9,K01243
RP11016,0.400,2.4.2.1,K03783 K03784
RP01683,0.399,3.2.2.1 3.2.2.8,K01239 K10213
RP04030,0.399,3.2.2.4,K01241
RP01484,0.398,2.4.2.28,K00772
RP10805,0.394,2.4.1.-,K13493
RP01744,0.394,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP02001,0.390,2.4.2.1 2.4.2.15,K03783 K03784
RP12989,0.388,2.4.2.1,K03783 K03784
RP13545,0.385,3.2.2.26,K11783
RP04092,0.385,2.4.2.7 2.4.2.8,K00759 K00760
RP01809,0.385,2.4.2.1 2.4.2.15,K03783 K03784
RP16029,0.384,2.7.8.37,K05780 K06164 K06165 K06166
RP01277,0.382,2.4.2.17,K00765 K02502
RP01996,0.379,3.2.2.1,K01239
RP01370,0.376,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12936,0.375,2.4.2.8,K00760
RP12934,0.373,2.4.2.8,K00760
RP12935,0.372,2.4.2.8,K00760
RP11186,0.371,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01322,0.371,2.4.2.8,K00760 K15780
RP06864,0.357,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP07985,0.221,2.4.2.27,K04341
RP11152,0.218,2.4.2.2,K00756
RP01990,0.218,3.2.2.8,K10213
RP08598,0.212,2.4.1.175,K00747 K13499 K13500
RP13196,0.206,2.4.2.4,K00758
RP11063,0.205,2.4.2.2 2.4.2.3,K00756 K00757
RP01290,0.204,3.2.2.3,K01240
RP12990,0.203,2.4.2.3,K00757
RP01401,0.202,3.2.2.1 3.2.2.3,K01239 K01240
RP15835,0.200,3.2.2.3,K01240
RP01203,0.198,2.4.2.9,K00761 K02825
RP12937,0.196,2.4.2.10,K13421
RP01811,0.190,2.4.2.10,K00762 K13421
RP03485,0.189,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP03632,0.186,3.2.2.5 3.2.2.6,K01242
RP14235,0.182,2.4.1.285,K13556
RP15241,0.181,2.4.1.251,K13658
RP04021,0.179,2.4.2.7,K00759
RP14105,0.178,2.4.1.245,K13057
RP14231,0.178,2.4.2.49,K13554
RP10989,0.173,2.4.1.226,K00747 K03419 K13499 K13500
RP05915,0.170,2.4.1.15,K00697 K16055
RP14223,0.164,2.4.1.283,K13550
RP06181,0.162,2.4.1.22,K00704 K07966 K07967
RP15237,0.158,2.4.1.264,K13659
RP08495,0.158,2.4.1.208,K13677
RP08974,0.157,,K16010
RP12502,0.157,2.4.1.66,K13646
RP14107,0.156,2.4.1.246,K13058
RP15239,0.155,2.4.1.252,K13657
RP09843,0.154,2.4.1.236,K13080
RP11380,0.154,2.4.1.236,K13080
RP02441,0.151,2.4.1.64,K05342
RP11381,0.151,2.4.1.236,K13080
RP07474,0.151,2.4.1.274,K07553
RP09844,0.150,2.4.1.236,K13080
RP01591,0.149,2.4.1.8,K00691
RP01190,0.149,2.4.1.20,K00702
RP10797,0.149,2.4.1.297,K12933
RP10798,0.147,2.4.1.297,K12933
RP06302,0.146,2.4.1.14,K00696
RP10799,0.146,2.4.1.297,K12933
RP16204,0.145,2.4.2.51,K17193
RP08257,0.144,2.4.1.17,K00699
RP01975,0.144,2.4.1.1,K00688 K16153
RP16206,0.144,2.4.2.51,K17193
RP08716,0.144,2.4.1.278,K14368 K15997
RP16208,0.142,2.4.2.51,K17193
RP06317,0.141,2.4.1.13,K00695
RP15082,0.140,2.4.1.254,K12937
RP10991,0.138,2.4.1.254,K12937
RP09822,0.136,2.4.1.17,K00699
RP10791,0.136,2.4.1.276,K14596
RP08967,0.134,,K15989 K15990
RP12692,0.130,2.4.1.17,K00699
RP12694,0.130,2.4.1.17,K00699
RP09824,0.128,2.4.1.17,K00699
RP12700,0.128,2.4.1.17,K00699
RP01111,0.128,2.4.1.7,K00690
RP02152,0.127,4.2.2.2 4.2.2.9,K01728
