RPAIR,Score,EC,KO
RP11090,0.022,4.2.3.25,K15086
RP11089,0.022,4.2.3.26,K15087
RP12982,0.022,4.2.3.48,K14175
RP15051,0.022,4.2.3.49,K15793
RP15053,0.020,4.2.3.59,K15796
RP11144,0.020,4.2.3.22,K10187 K15803
RP01274,0.018,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.018,4.1.2.40,K01635 K08302 K16371
RP01270,0.018,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP10678,0.015,4.3.3.6,K06215 K08681
RP13331,0.015,1.4.1.24,K11646
RP00277,0.014,1.1.99.21,K08261
RP09093,0.013,,K16020
RP02749,0.013,4.2.3.4,K01735 K13829 K13830
RP00692,0.012,1.1.1.14 1.1.1.15,K00008
RP00231,0.012,1.1.1.11 1.1.1.67,K00007 K00045
RP02228,0.012,1.1.1.57,K00040
RP02304,0.012,1.1.1.58,K00041
RP02421,0.011,1.1.1.17,K00009
RP05203,0.011,1.1.1.140,K00068
RP05164,0.011,1.1.1.251,K00094
RP00616,0.011,1.1.1.10,K03331
RP01827,0.011,1.1.1.9,K05351
RP05199,0.011,1.1.1.11,K00007
RP01826,0.011,1.1.1.56,K00039
RP12516,0.007,4.2.2.6,K01730
RP10934,0.007,3.5.-.-,K10708
