RPAIR,Score,EC,KO
RP09352,1.000,1.14.12.19,K00529 K05708 K05709 K05710
RP05048,0.857,1.14.12.-,K00529 K05710 K14748 K14749
RP03174,0.799,1.14.12.11,K00529 K03268 K05710 K16268
RP03158,0.730,1.14.12.3,K00529 K03268 K05710 K16268
RP09186,0.632,1.14.12.19,K00529 K05708 K05709 K05710
RP04847,0.607,1.14.12.-,K00529 K05710 K10619 K16303
RP05039,0.592,1.14.12.-,K15248 K15249 K15250 K15251
RP05038,0.537,1.14.12.-,K05549 K05550 K05784
RP05272,0.532,1.14.12.-,K05549 K05550 K05784
RP00847,0.510,1.14.12.10,K05549 K05550 K05784
RP00828,0.498,1.14.12.-,K05549 K05550 K05784
RP11392,0.487,1.14.12.10,K05549 K05550 K05784
RP11394,0.483,1.14.12.10,K05549 K05550 K05784
RP00265,0.473,1.14.12.18,K00529 K05710 K08689 K15750
RP11395,0.470,1.14.12.10,K05549 K05550 K05784
RP11397,0.458,1.14.12.10,K05549 K05550 K05784
RP11674,0.452,1.14.12.18,K00529 K05710 K08689 K15750
RP11393,0.447,1.14.12.10,K05549 K05550 K05784
RP01056,0.428,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP03656,0.374,4.2.1.113,K02549 K14759
RP09095,0.374,4.2.1.144,K16016
RP01643,0.374,4.2.1.118,K09483 K15652
RP05033,0.361,1.14.12.12,K14578 K14579 K14580 K14581
RP00332,0.339,1.3.1.2,K00207
RP11166,0.329,1.3.7.8,K04112 K04113 K04114 K04115
RP01465,0.323,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00188,0.317,1.3.1.2,K00207
RP03242,0.317,1.14.12.7,K07519
RP01215,0.312,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP10201,0.302,1.14.14.1,K07412 K07415
