RPAIR,Score,EC,KO
RP01269,0.082,4.1.2.4,K01619
RP13340,0.080,2.2.1.2,K00616 K13810
RP01275,0.068,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01273,0.068,4.1.2.40,K01635 K08302 K16371
RP01271,0.068,2.2.1.11 4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01790,0.060,2.2.1.1,K00615
RP00649,0.060,2.2.1.1 4.1.2.22,K00615 K01632
RP05203,0.053,1.1.1.140,K00068
RP02421,0.053,1.1.1.17,K00009
RP05164,0.053,1.1.1.251,K00094
RP01654,0.050,2.2.1.1,K00615
RP14671,0.041,1.1.1.302,K14654
RP03068,0.040,1.1.1.193,K00082 K11752
RP04797,0.027,1.14.19.7,K12903
