RPAIR,Score,EC,KO
RP00439,0.932,2.4.1.22,K00704 K07966 K07967
RP00324,0.932,2.4.1.20,K00702
RP02961,0.932,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP01590,0.932,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP12670,0.932,3.2.1.21,K01188 K05349 K05350
RP01684,0.932,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP00453,0.865,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP02924,0.850,3.2.1.52,K01207
RP00146,0.821,3.2.1.122 3.2.1.93,K01226 K01232
RP02451,0.821,2.4.1.15,K00697 K16055
RP01135,0.817,3.2.1.122,K01232
RP02887,0.817,3.2.1.85,K01220
RP01310,0.801,3.2.1.23,K01190 K12308
RP04415,0.800,3.2.1.23,K01190
RP15890,0.787,2.4.1.284,K13550
RP00138,0.772,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP01110,0.771,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.771,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP00404,0.756,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP04765,0.755,2.4.1.208,K13677
RP12501,0.747,2.4.1.66,K13646
RP01092,0.733,2.4.1.14,K00696
RP14106,0.733,2.4.1.246,K13058
RP01760,0.702,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP13374,0.693,3.2.1.165,K15855
RP12727,0.678,3.2.1.26,K01193
RP02187,0.675,3.2.1.26,K01193
RP14222,0.670,2.4.1.283,K13550
RP12311,0.668,3.2.1.67,K01213
RP00666,0.666,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.666,3.2.1.22,K01189 K07406 K07407
RP09294,0.650,3.2.1.105,K12693
RP09413,0.632,2.4.1.236,K13080
RP11796,0.625,2.4.1.236,K13080
RP11963,0.617,2.4.1.226,K00747 K03419 K13499 K13500
RP14234,0.609,2.4.1.285,K13556
RP00205,0.606,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP05111,0.604,2.4.1.-,K14367
RP05618,0.596,,K16009
RP11892,0.587,2.4.1.297,K12933
RP11506,0.584,2.4.1.236,K13080
RP05611,0.583,,K15989 K15990
RP14599,0.571,,K15934
RP03248,0.568,3.2.1.26,K01193
RP11150,0.566,3.2.1.15,K01184
RP11748,0.566,2.4.1.297,K12933
RP09311,0.565,2.4.1.236,K13080
RP11895,0.545,2.4.1.297,K12933
RP09495,0.539,2.4.1.-,K15961
RP14230,0.537,2.4.2.49,K13554
RP16203,0.531,2.4.2.51,K17193
RP01890,0.527,3.2.1.15 3.2.1.67,K01184 K01213
RP09523,0.523,2.4.1.-,K15939
RP16205,0.512,2.4.2.51,K17193
RP04319,0.511,2.4.1.17,K00699
RP05640,0.507,2.4.1.-,K14375
RP05649,0.506,2.4.1.-,K14375
RP11978,0.506,2.4.1.202,K13227 K13228
RP05615,0.502,2.4.1.-,K15994
RP09496,0.501,,K15960 K15962
RP05623,0.501,2.4.1.277,K16004 K16005
RP05645,0.500,2.4.1.-,K14375
RP05643,0.500,2.4.1.-,K14375
RP05651,0.500,2.4.1.-,K14375
RP05653,0.500,2.4.1.-,K14375
RP09517,0.497,2.4.1.-,K15939
RP16207,0.494,2.4.2.51,K17193
RP05647,0.492,2.4.1.-,K14375
RP03852,0.492,2.4.2.27,K04341
RP05655,0.491,2.4.1.-,K14375
RP14578,0.489,2.4.1.-,K15948
RP09520,0.488,,K15938
RP15081,0.479,2.4.1.254,K12937
RP00773,0.478,3.2.1.23,K12309
RP02259,0.473,2.4.1.17,K00699
RP05624,0.473,2.4.1.277,K16004 K16005
RP14600,0.473,,K15935
RP05114,0.472,2.4.1.278,K14368 K15997
RP09519,0.471,,K15937
RP11915,0.469,2.4.1.254,K12937
RP03988,0.467,2.4.1.17,K00699
RP02244,0.467,2.4.1.17,K00699
RP12693,0.458,2.4.1.17,K00699
RP12695,0.457,2.4.1.17,K00699
RP05642,0.457,2.4.1.-,K14375
RP05646,0.456,2.4.1.-,K14375
RP09458,0.456,2.4.1.-,K14375
RP09460,0.456,2.4.1.-,K14375
RP05621,0.454,,K16010
RP05644,0.445,2.4.1.-,K14375
RP09459,0.444,2.4.1.-,K14375
RP09494,0.444,2.4.1.-,K15960
RP05648,0.443,2.4.1.-,K14375
RP09461,0.442,2.4.1.-,K14375
RP09514,0.438,,K15938
RP14603,0.433,2.4.1.-,K15965
RP03641,0.423,3.2.1.18,K01186 K12357
RP06028,0.401,3.2.1.21,K01188 K05349 K05350
RP11646,0.395,2.4.1.276,K14596
RP05661,0.389,,K15998
RP00377,0.387,4.2.2.2 4.2.2.9,K01728
RP09131,0.380,3.2.1.125,K12695
RP01306,0.367,3.2.1.22,K01189 K07406 K07407
RP12713,0.367,3.2.1.10,K01182 K01203
RP01436,0.367,3.2.1.22,K01189 K07406 K07407
RP09521,0.366,,K15937 K15938 K15939
RP00448,0.365,3.2.1.22,K01189 K07406 K07407
RP15162,0.364,2.4.2.52,K05966 K13927 K13930
RP05136,0.358,3.2.1.22,K01189 K07406 K07407
RP00261,0.355,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP02661,0.353,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP09518,0.353,,K15938 K15939
RP02415,0.341,2.4.1.46,K03715
RP02413,0.341,2.4.1.157,K03429
RP00806,0.333,2.4.1.178 2.4.1.63 2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP03237,0.333,2.4.1.63 3.2.1.21,K01188 K05349 K05350 K16266
RP02608,0.330,3.2.1.22,K01189 K07406 K07407
RP15821,0.329,3.2.1.21,K01188 K05349 K05350 K16266
RP05613,0.328,,K15993
RP11953,0.328,2.4.1.215,K13495
RP01980,0.328,2.4.1.203,K13492
RP15238,0.325,2.4.1.252,K13657
RP01540,0.324,3.2.1.31,K01195 K14756
RP13408,0.324,2.4.1.17,K00699
RP02999,0.324,2.4.1.50,K11703 K13646
RP11359,0.315,2.4.1.-,K13496
RP05356,0.307,2.4.1.217,K05947
RP12474,0.305,2.4.1.175,K00747 K13499 K13500
RP02308,0.303,3.2.1.118 3.2.1.21,K01188 K05349 K05350 K13032
RP09308,0.297,2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP15154,0.292,3.2.1.169,K15719
RP13882,0.288,2.4.1.-,K13235
RP11200,0.286,,K06119
RP00723,0.283,2.4.1.111,K12356
RP04606,0.283,3.2.1.21,K01188 K05349 K05350
RP00414,0.280,2.4.1.80 3.2.1.45 3.2.1.62,K00720 K01201 K17108
RP00160,0.280,2.4.1.47 3.2.1.46 3.2.1.62,K01202 K04628
