RPAIR,Score,EC,KO
RP13558,0.048,4.2.3.124,K13546
RP05467,0.048,4.2.3.20,K15096
RP01909,0.048,4.2.3.16,K15088
RP15064,0.047,4.2.3.60,K15802
RP11143,0.047,4.2.3.75,K10187 K15803
RP11142,0.047,4.2.3.23,K14179
RP12985,0.046,4.2.3.56,K14186
RP05585,0.046,4.2.3.108,K07385
RP15063,0.046,4.2.3.55,K15794
RP11144,0.046,4.2.3.22,K10187 K15803
RP15287,0.045,4.2.3.38,K14177
RP15054,0.045,4.2.3.40,K15795
RP15053,0.045,4.2.3.59,K15796
RP12980,0.045,4.2.3.- 4.2.3.104,K14184
RP05354,0.042,4.2.3.120,K07384
RP05353,0.041,4.2.3.119,K07384
RP15747,0.040,4.2.3.130,K16188
RP01947,0.040,4.2.3.8,K12929
RP01904,0.040,4.2.3.10,K15097
RP12984,0.039,4.1.99.16 4.2.3.22,K10187
RP12978,0.039,4.2.3.57,K14184 K15808
RP15048,0.039,4.2.3.76,K15806
RP13638,0.038,4.2.3.73,K14181
RP14980,0.038,4.2.3.61,K15804
RP02118,0.038,4.2.3.9,K14180
RP11141,0.038,4.2.3.24,K14178
RP02120,0.037,4.2.3.13,K14183
RP15066,0.037,4.2.3.67,K15809
RP09032,0.037,4.2.3.21,K14182
RP14031,0.036,4.1.99.-,K11782
RP15038,0.032,4.2.3.50,K15798
RP11877,0.031,,K12928
RP14366,0.031,4.2.3.34,K14045
RP11878,0.031,,K12928
RP14370,0.031,4.2.3.29,K14037
RP14371,0.031,4.2.3.30,K14038
RP05499,0.031,4.2.3.32,K14041
RP11876,0.031,4.2.3.42,K12928
RP05498,0.030,4.2.3.32,K14041
RP14360,0.030,4.2.3.44,K14042
RP14367,0.030,4.2.3.35,K14046
RP14364,0.029,4.2.3.33,K14044
RP02152,0.029,4.2.2.2 4.2.2.9,K01728
RP05497,0.029,4.2.3.32,K14041
RP05496,0.029,4.2.3.18,K12927
RP04693,0.029,4.2.3.19,K04121
RP15547,0.029,4.2.3.103,K16082
RP01710,0.028,4.2.3.5,K01736
RP14369,0.028,4.2.3.28,K14036
RP09599,0.028,1.1.1.288,K09841
RP14687,0.027,3.3.2.8,K10533
RP04589,0.024,1.-.-.- 3.2.1.31,K01195
RP05628,0.024,1.14.-.-,K14372
RP05630,0.024,1.14.-.-,K14372
RP05629,0.024,1.14.-.-,K14372
RP05631,0.024,1.14.-.-,K14372
RP14651,0.024,,K03635 K03636
RP00434,0.022,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.022,5.3.1.-,K02080
RP05617,0.022,,K16008
RP10678,0.021,4.3.3.6,K06215 K08681
RP02493,0.021,4.2.1.44,K03335
RP14864,0.020,4.1.99.16,K10187
RP14977,0.020,1.14.13.119,K15805
RP09593,0.019,5.3.99.9,K14594
RP09405,0.019,5.3.99.9,K14594
RP01348,0.019,1.13.99.1,K00469
RP14116,0.019,2.6.1.86,K13063
RP15257,0.019,1.14.13.129,K02294
RP11658,0.019,4.2.1.100,K07537
RP15452,0.018,5.3.3.18,K15866
RP11797,0.018,4.2.1.-,K07534
RP09096,0.018,,K16021
RP05266,0.018,,K03335
RP02750,0.018,4.2.1.10,K03785 K03786 K13830 K13832
RP05557,0.017,1.14.13.107,K14733
RP14685,0.017,1.14.13.107,K14733
RP09457,0.017,,K16436
RP05592,0.017,,K13314 K16435
RP04376,0.017,4.2.1.96,K01724
RP05586,0.017,4.2.3.108,K07385
RP02055,0.015,1.14.13.22,K03379
RP09043,0.015,1.14.13.22,K03379
RP04871,0.015,1.14.-.-,K14366
RP04903,0.015,1.14.20.1,K12744
RP05626,0.015,,K16006
RP04829,0.015,,K12746
RP05627,0.015,,K16006
RP12999,0.015,1.14.14.1,K07411 K07412 K07424
RP11352,0.015,1.14.13.154,K14370
RP15846,0.015,1.10.99.3 1.14.13.90,K09838 K09839
RP11681,0.015,1.14.13.154,K14370
