RPAIR,Score,EC,KO
RP15497,0.622,2.1.1.240,K16040
RP11821,0.617,2.1.1.- 2.1.1.146,K17057 K17059
RP04810,0.562,2.1.1.116,K13386
RP03458,0.557,2.1.1.116,K13386
RP04719,0.552,2.1.1.128,K13383
RP16136,0.542,2.1.1.-,K17059
RP02611,0.542,2.1.1.212,K13259
RP13789,0.535,2.1.1.-,K13390
RP13787,0.535,2.1.1.-,K13390
RP09386,0.527,2.1.1.150,K13262
RP09040,0.526,2.1.1.212,K13259
RP04812,0.521,2.1.1.128,K13383
RP11817,0.516,2.1.1.150,K13262
RP09036,0.514,2.1.1.68,K13066
RP09056,0.514,2.1.1.68,K13066
RP01863,0.500,2.1.1.104,K00588
RP11958,0.494,2.1.1.212,K13259
RP02985,0.494,2.1.1.68,K13066
RP09063,0.488,2.1.1.68,K13066
RP09051,0.488,2.1.1.68,K13066
RP11129,0.475,2.1.1.104,K00588
RP14181,0.473,2.1.1.-,K13067
RP02167,0.470,2.1.1.68,K13066
RP04642,0.458,2.1.1.76,K05279
RP09422,0.446,2.1.1.267,K13272
RP03933,0.443,2.1.1.6,K00545
RP16132,0.439,2.1.1.146,K17057 K17058
RP14544,0.435,,K15060
RP04493,0.432,2.1.1.6,K00545
RP02284,0.432,2.1.1.6,K00545
RP02007,0.432,2.1.1.76,K05279
RP03345,0.432,2.1.1.118,K13398
RP09416,0.428,2.1.1.267,K13272
RP02603,0.427,2.1.1.6,K00545
RP04875,0.423,2.1.1.-,K15066
RP02926,0.421,2.1.1.6,K00545
RP04497,0.412,2.1.1.6,K00545
RP02784,0.410,2.1.1.4,K00543
RP03166,0.407,2.1.1.-,K15066
RP04509,0.407,2.1.1.4,K00543
RP14536,0.404,2.1.1.-,K15064
RP03460,0.403,2.1.1.117,K13397
RP16134,0.381,2.1.1.146,K17058
RP09488,0.336,,K15970
RP13767,0.330,2.1.1.114,K00591
RP09485,0.318,,K15886
RP05088,0.291,1.14.11.-,K06912
RP05027,0.288,1.14.11.-,K06912
RP04400,0.285,2.1.1.6,K00545
RP15669,0.284,,K16034
RP04401,0.271,2.1.1.6,K00545
RP14160,0.264,2.1.1.241,K13230
RP05025,0.263,1.14.13.-,K15243 K15244
RP05283,0.263,2.1.1.38,K12635
RP13758,0.260,2.1.1.222,K00568
RP09493,0.219,2.1.1.-,K15959
RP13880,0.208,2.4.1.-,K13235
RP09092,0.207,2.4.1.298,K12338
RP09567,0.200,,K12718
RP09569,0.200,,K12712
RP11671,0.187,2.4.1.-,K13078
