RPAIR,Score,EC,KO
RP00453,0.794,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP02451,0.747,2.4.1.15,K00697 K16055
RP00146,0.747,3.2.1.122 3.2.1.93,K01226 K01232
RP12670,0.747,3.2.1.21,K01188 K05349 K05350
RP01684,0.747,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP02961,0.747,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP00324,0.747,2.4.1.20,K00702
RP00439,0.747,2.4.1.22,K00704 K07966 K07967
RP01590,0.747,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP00138,0.742,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP04765,0.737,2.4.1.208,K13677
RP12501,0.720,2.4.1.66,K13646
RP11963,0.716,2.4.1.226,K00747 K03419 K13499 K13500
RP14234,0.712,2.4.1.285,K13556
RP15890,0.701,2.4.1.284,K13550
RP02888,0.697,3.2.1.85,K01220
RP01136,0.697,3.2.1.122,K01232
RP01110,0.672,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP00075,0.672,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP13374,0.668,3.2.1.165,K15855
RP01310,0.661,3.2.1.23,K01190 K12308
RP04416,0.651,3.2.1.23,K01190
RP14230,0.642,2.4.2.49,K13554
RP11150,0.642,3.2.1.15,K01184
RP01092,0.635,2.4.1.14,K00696
RP14106,0.635,2.4.1.246,K13058
RP09413,0.633,2.4.1.236,K13080
RP02188,0.629,3.2.1.26,K01193
RP11796,0.627,2.4.1.236,K13080
RP00773,0.623,3.2.1.23,K12309
RP02924,0.618,3.2.1.52,K01207
RP00404,0.616,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP14222,0.607,2.4.1.283,K13550
RP05615,0.604,2.4.1.-,K15994
RP03249,0.602,3.2.1.26,K01193
RP12727,0.602,3.2.1.26,K01193
RP11084,0.601,3.2.1.67,K01213
RP00725,0.595,3.2.1.22,K01189 K07406 K07407
RP00666,0.595,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP11892,0.590,2.4.1.297,K12933
RP11506,0.587,2.4.1.236,K13080
RP01760,0.580,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP00205,0.579,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP11748,0.571,2.4.1.297,K12933
RP09311,0.571,2.4.1.236,K13080
RP09294,0.565,3.2.1.105,K12693
RP11895,0.552,2.4.1.297,K12933
RP14603,0.551,2.4.1.-,K15965
RP05618,0.551,,K16009
RP09496,0.550,,K15960 K15962
RP05661,0.545,,K15998
RP16203,0.539,2.4.2.51,K17193
RP09495,0.528,2.4.1.-,K15961
RP16205,0.522,2.4.2.51,K17193
RP14600,0.520,,K15935
RP05111,0.518,2.4.1.-,K14367
RP09523,0.514,2.4.1.-,K15939
RP16207,0.505,2.4.2.51,K17193
RP15081,0.491,2.4.1.254,K12937
RP05621,0.490,,K16010
RP14599,0.488,,K15934
RP01890,0.488,3.2.1.15 3.2.1.67,K01184 K01213
RP03852,0.486,2.4.2.27,K04341
RP09520,0.485,,K15938
RP11915,0.481,2.4.1.254,K12937
RP05611,0.481,,K15989 K15990
RP12474,0.481,2.4.1.175,K00747 K13499 K13500
RP05642,0.479,2.4.1.-,K14375
RP09458,0.478,2.4.1.-,K14375
RP05114,0.476,2.4.1.278,K14368 K15997
RP04319,0.471,2.4.1.17,K00699
RP05644,0.468,2.4.1.-,K14375
RP09459,0.467,2.4.1.-,K14375
RP09517,0.461,2.4.1.-,K15939
RP05646,0.461,2.4.1.-,K14375
RP09460,0.460,2.4.1.-,K14375
RP05136,0.456,3.2.1.22,K01189 K07406 K07407
RP05648,0.449,2.4.1.-,K14375
RP09461,0.448,2.4.1.-,K14375
RP05640,0.437,2.4.1.-,K14375
RP05649,0.437,2.4.1.-,K14375
RP05643,0.432,2.4.1.-,K14375
RP05651,0.431,2.4.1.-,K14375
RP09519,0.425,,K15937
RP14578,0.421,2.4.1.-,K15948
RP11978,0.414,2.4.1.202,K13227 K13228
RP05645,0.414,2.4.1.-,K14375
RP05653,0.413,2.4.1.-,K14375
RP09514,0.412,,K15938
RP02244,0.412,2.4.1.17,K00699
RP03988,0.412,2.4.1.17,K00699
RP02259,0.410,2.4.1.17,K00699
RP05647,0.408,2.4.1.-,K14375
RP05655,0.407,2.4.1.-,K14375
RP12693,0.406,2.4.1.17,K00699
RP12695,0.405,2.4.1.17,K00699
RP11646,0.401,2.4.1.276,K14596
RP05623,0.397,2.4.1.277,K16004 K16005
RP05613,0.390,,K15993
RP03641,0.390,3.2.1.18,K01186 K12357
RP15238,0.389,2.4.1.252,K13657
RP12713,0.385,3.2.1.10,K01182 K01203
RP01306,0.385,3.2.1.22,K01189 K07406 K07407
RP01436,0.385,3.2.1.22,K01189 K07406 K07407
RP09494,0.384,2.4.1.-,K15960
RP00377,0.383,4.2.2.2 4.2.2.9,K01728
RP15236,0.381,2.4.1.264,K13659
RP15240,0.381,2.4.1.251,K13658
RP05624,0.379,2.4.1.277,K16004 K16005
RP00261,0.378,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP02661,0.376,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP09131,0.358,3.2.1.125,K12695
RP15162,0.350,2.4.2.52,K05966 K13927 K13930
RP09521,0.342,,K15937 K15938 K15939
RP09518,0.341,,K15938 K15939
RP12153,0.334,2.4.1.238,K12939
RP06028,0.314,3.2.1.21,K01188 K05349 K05350
RP13882,0.313,2.4.1.-,K13235
RP09326,0.302,3.2.1.31,K01195
RP12155,0.296,2.4.1.238,K12939
RP00448,0.292,3.2.1.22,K01189 K07406 K07407
RP16215,0.287,2.4.1.300,K17192
RP02557,0.286,2.1.1.102,K15995
RP02556,0.285,2.1.1.101,K15996
RP16161,0.280,2.4.1.300,K17192
RP02415,0.276,2.4.1.46,K03715
RP02413,0.276,2.4.1.157,K03429
RP16217,0.273,2.4.1.300,K17192
RP00806,0.271,2.4.1.178 2.4.1.63 2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP03237,0.271,2.4.1.63 3.2.1.21,K01188 K05349 K05350 K16266
RP11758,0.269,2.4.1.298 2.4.1.299,K12338 K17194
RP02608,0.268,3.2.1.22,K01189 K07406 K07407
RP12148,0.268,2.4.1.238 2.4.1.249,K12939
RP15821,0.268,3.2.1.21,K01188 K05349 K05350 K16266
RP11953,0.267,2.4.1.215,K13495
RP01980,0.267,2.4.1.203,K13492
RP09078,0.263,2.4.1.298 2.4.1.299,K12338 K17194
RP02999,0.259,2.4.1.50,K11703 K13646
RP01540,0.259,3.2.1.31,K01195 K14756
RP13408,0.259,2.4.1.17,K00699
RP11359,0.259,2.4.1.-,K13496
RP11896,0.257,2.4.1.298 2.4.1.299,K12338 K17194
RP05356,0.253,2.4.1.217,K05947
RP16021,0.250,2.4.1.290,K15914
RP02308,0.250,3.2.1.118 3.2.1.21,K01188 K05349 K05350 K13032
RP11752,0.249,2.4.1.-,K12938
RP03247,0.249,3.2.1.22,K01189 K07406 K07407
RP09308,0.247,2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
