RPAIR,Score,EC,KO
RP00425,0.940,3.5.1.15,K01437
RP00423,0.687,2.1.3.2,K00608 K00609 K00610 K11540 K11541
RP02039,0.611,3.5.1.81,K06015
RP04458,0.575,2.3.1.1 2.3.1.35,K00618 K00619 K00620 K11067 K14681 K14682
RP15387,0.542,3.5.1.-,K15784
RP02446,0.514,3.5.1.47,K05823
RP01042,0.504,2.3.1.35 3.5.1.14 3.5.1.16,K00620 K01438 K14677
RP14066,0.483,,K03823
RP14349,0.460,3.5.1.16,K01438
RP14076,0.453,2.3.1.183,K03823 K12915
RP01331,0.447,6.3.2.4,K01921
RP00881,0.390,3.5.1.96,K05526
RP13250,0.383,3.5.1.6,K01431
RP04308,0.383,3.5.1.6,K01431
RP01168,0.382,3.5.1.6,K01431
RP00279,0.382,6.3.2.11,K14755
RP01172,0.379,6.3.2.11,K14755
RP00957,0.375,3.5.1.15 3.5.1.8,K01437
RP02448,0.364,3.5.1.18,K01439
RP01162,0.364,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP15337,0.361,6.3.2.-,K05827
RP04560,0.345,3.4.11.1 3.4.11.2 3.4.11.23 3.4.13.-,K01255 K01256 K01270 K07751 K11140 K11142 K15428
RP00824,0.343,2.3.2.4 6.3.2.2,K00682 K01919 K11204 K11205
RP03793,0.335,2.3.2.2,K00681
RP00611,0.335,2.3.2.2 2.3.2.4,K00681 K00682
RP03587,0.330,2.3.2.2,K00681
RP04539,0.330,2.3.2.2,K00681
RP02199,0.323,3.5.3.9,K02083
RP01597,0.315,3.5.1.59,K08687
RP01130,0.312,2.3.1.109,K00673
RP00625,0.302,2.1.2.5 3.5.3.8,K00603 K01479 K13990
RP00459,0.302,2.1.2.5 3.5.1.68,K00603 K01458 K13990
RP00508,0.301,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
RP00245,0.296,3.4.13.20 3.4.13.5 6.3.2.11,K05604 K14755
RP15346,0.290,,K05831
RP00335,0.286,3.4.13.18 3.4.13.20 6.3.2.11,K05604 K08660 K14755
