RPAIR,Score,EC,KO
RP10596,0.179,2.5.1.66,K12673
RP03922,0.176,2.5.1.72 4.2.3.3,K01734 K03517
RP06223,0.172,2.5.1.65,K10150
RP10606,0.167,2.5.1.78,K00794
RP06573,0.163,4.2.3.1,K01733
RP12438,0.163,2.5.1.48,K01739
RP04690,0.154,4.2.3.1,K01733
RP05863,0.153,2.5.1.30 2.5.1.31 2.5.1.82 2.5.1.83 2.5.1.84 2.5.1.85 2.5.1.86 2.5.1.87 2.5.1.89 2.5.1.90 2.5.1.91 2.5.1.92,K00805 K00806 K02523 K05355 K05356 K11778 K12504 K12505 K14215 K15887 K15888
RP09114,0.147,,K16020
RP08891,0.146,2.6.99.2,K03474
RP07335,0.141,4.2.3.4,K01735 K13829 K13830
RP05727,0.138,2.5.1.1 2.5.1.106 2.5.1.27 2.5.1.75 2.5.1.92 4.2.3.27,K00787 K00791 K00795 K00804 K10760 K12707 K12742 K13787 K13789 K14066 K14132 K15887
RP08404,0.121,2.5.1.- 2.5.1.39,K03179 K06125
RP05705,0.121,2.5.1.10 2.5.1.68 2.5.1.93 4.2.3.10 4.2.3.119 4.2.3.120 4.2.3.15 4.2.3.16 4.2.3.20 4.2.3.25 4.2.3.26,K00787 K00795 K00804 K07384 K12467 K12503 K13565 K13787 K13789 K15086 K15087 K15088 K15096 K15097
RP01533,0.114,3.1.4.2 3.1.4.46,K01126
RP11509,0.111,3.1.4.39,K01122
RP15037,0.106,4.2.3.50,K15798
RP05713,0.106,2.5.1.- 2.5.1.103 2.5.1.21 2.5.1.29 2.5.1.31 2.5.1.58 2.5.1.87 2.5.1.96 4.1.99.16 4.2.3.- 4.2.3.104 4.2.3.13 4.2.3.21 4.2.3.22 4.2.3.23 4.2.3.24 4.2.3.37 4.2.3.38 4.2.3.39 4.2.3.40 4.2.3.46 4.2.3.47 4.2.3.48 4.2.3.49 4.2.3.55 4.2.3.56 4.2.3.57 4.2.3.58 4.2.3.59 4.2.3.6 4.2.3.60 4.2.3.61 4.2.3.67 4.2.3.69 4.2.3.7 4.2.3.70 4.2.3.71 4.2.3.73 4.2.3.75 4.2.3.76 4.2.3.9,K00801 K00804 K00806 K02257 K02301 K05954 K05955 K10156 K10187 K10208 K11778 K12249 K12250 K13605 K13787 K13789 K14173 K14174 K14175 K14176 K14177 K14178 K14179 K14180 K14181 K14182 K14183 K14184 K14185 K14186 K15793 K15794 K15795 K15796 K15799 K15801 K15802 K15803 K15804 K15806 K15807 K15808 K15809
RP11523,0.105,3.1.4.4,K01115 K16860
RP03917,0.101,4.1.2.50 4.2.3.12,K01737
RP01939,0.099,3.1.4.4,K01115 K16860
RP14365,0.098,4.2.3.33 4.2.3.34 4.2.3.35 4.2.3.42,K12928 K14044 K14045 K14046
RP05734,0.098,4.2.3.18 4.2.3.32 4.2.3.44,K12927 K14041 K14042
RP08455,0.098,4.2.3.103 4.2.3.19 4.2.3.28 4.2.3.29 4.2.3.30,K04121 K14036 K14037 K14038 K16082
RP11091,0.098,3.1.4.-,K08743
RP07413,0.093,2.5.1.3,K00788 K14153 K14154
RP03047,0.092,3.1.4.11,K01116 K05857 K05858 K05859 K05860 K05861
RP05736,0.090,2.5.1.32 2.5.1.41 2.5.1.42 2.5.1.89 2.5.1.99 3.1.7.10 4.2.3.17 4.2.3.43 4.2.3.8,K02291 K04040 K10960 K12921 K12929 K14047 K15888 K16086 K17104 K17105
RP05484,0.088,2.5.1.- 2.5.1.62,K02548 K04040 K09833
RP11092,0.086,3.1.4.3,K01114 K16619
RP07327,0.085,2.5.1.15,K00796 K13939 K13941
RP01940,0.082,3.1.4.3,K01114 K16619
RP06689,0.080,4.2.3.5,K01736
RP01920,0.078,3.1.4.3,K01114 K16619
RP05735,0.077,2.4.2.1 2.4.2.2 2.4.2.23 2.4.2.4,K00756 K00758 K03783 K03784
RP01244,0.074,3.1.4.2 3.1.4.46,K01126
RP10355,0.074,2.5.1.17,K00798 K04032
RP13559,0.074,4.2.3.124,K13546
RP12858,0.072,2.4.2.4,K00758
RP01426,0.071,3.1.4.3,K01114 K16619
RP05759,0.068,2.4.2.- 2.4.2.1 2.4.2.15 2.4.2.2 2.4.2.3,K00756 K00757 K03783 K03784 K03815
RP01425,0.068,3.1.4.4,K01115 K16860
RP06555,0.066,2.4.2.28,K00772
RP06121,0.062,2.5.1.-,K06125
RP00665,0.057,2.4.2.10 2.4.2.12 2.4.2.14 2.4.2.17 2.4.2.18 2.4.2.19 2.4.2.22 2.4.2.45 2.4.2.49 2.4.2.7 2.4.2.8 2.4.2.9 6.3.4.21,K00759 K00760 K00761 K00762 K00763 K00764 K00765 K00766 K00767 K00769 K02502 K02825 K03462 K03816 K13421 K13497 K13554 K14136 K15780
RP07220,0.055,1.3.1.96 2.5.1.21 2.5.1.96,K00801 K10208
