RPAIR,Score,EC,KO
RP10228,0.042,1.14.14.1,K07415
RP12780,0.039,1.11.1.21 1.11.1.6,K03781 K03782
RP10201,0.035,1.14.14.1,K07412 K07415
RP10200,0.035,1.14.14.1,K07412 K07415
RP01114,0.033,1.3.1.19,K16269
RP03714,0.033,1.3.1.19,K16269
RP04951,0.033,1.3.1.19,K16269
RP09576,0.032,1.3.1.87,K05711
RP09313,0.032,1.3.1.87,K05711
RP05004,0.032,1.3.1.-,K15252
RP01561,0.032,1.3.1.28,K00216
RP04844,0.032,1.3.1.-,K15237 K15238
RP15453,0.031,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP04841,0.030,1.3.1.56,K08690
RP04842,0.030,1.3.1.58,K10620
RP01115,0.030,1.3.1.25,K05783
RP04843,0.030,1.3.1.56,K08690
RP04916,0.030,1.3.1.68,K05783
RP12231,0.030,1.3.1.25,K05783
RP04911,0.030,1.3.1.-,K05783
RP12234,0.029,1.3.1.25,K05783
RP12235,0.029,1.3.1.25,K05783
RP00829,0.029,1.3.1.67,K05783
RP01643,0.027,4.2.1.118,K09483 K15652
RP00334,0.024,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.024,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP09038,0.023,4.2.99.21,K04781 K04782
RP01416,0.023,4.1.3.40,K03181
RP12130,0.022,1.3.-.-,K14601
RP03743,0.021,1.3.1.29,K14582
RP10157,0.021,1.3.1.20,K00078 K00212
RP09617,0.021,1.3.1.29,K14582
RP09636,0.021,1.3.1.29,K14582
RP10131,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10130,0.019,1.14.14.1,K07408 K07409 K07412 K07415 K07416 K07420
RP10225,0.018,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP10224,0.018,1.14.14.1,K07408 K07409 K07412 K07415 K07416
RP14031,0.018,4.1.99.-,K11782
RP09095,0.018,4.2.1.144,K16016
RP12099,0.018,1.3.1.29,K14582
RP00722,0.017,1.14.13.40,K09461
RP01465,0.016,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01056,0.016,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00396,0.016,1.14.18.1,K00505
RP01215,0.016,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP14832,0.015,4.2.1.-,K05554
RP11369,0.015,,K09879
RP15713,0.015,1.14.13.-,K03185 K06126
RP11177,0.014,4.1.3.38,K02619 K03342
RP14835,0.014,4.2.1.-,K15884
RP01973,0.014,1.14.13.113 1.7.3.3,K00365 K16838 K16839
RP14838,0.014,4.2.1.-,K15884
RP14870,0.014,1.10.9.1 1.3.5.5,K02293 K02636
RP14735,0.013,1.14.14.1,K07410
RP11370,0.013,,K09879
