RPAIR,Score,EC,KO
RP01290,0.819,3.2.2.3,K01240
RP01990,0.682,3.2.2.8,K10213
RP01261,0.649,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP11063,0.606,2.4.2.2 2.4.2.3,K00756 K00757
RP01401,0.598,3.2.2.1 3.2.2.3,K01239 K01240
RP12990,0.578,2.4.2.3,K00757
RP15835,0.568,3.2.2.3,K01240
RP13196,0.558,2.4.2.4,K00758
RP01996,0.523,3.2.2.1,K01239
RP11152,0.513,2.4.2.2,K00756
RP01744,0.511,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP01683,0.502,3.2.2.1 3.2.2.8,K01239 K10213
RP01203,0.484,2.4.2.9,K00761 K02825
RP12937,0.465,2.4.2.10,K13421
RP01385,0.464,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP13545,0.459,3.2.2.26,K11783
RP11186,0.448,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01809,0.437,2.4.2.1 2.4.2.15,K03783 K03784
RP01483,0.434,3.2.2.16 3.2.2.9,K01243 K01244
RP02001,0.430,2.4.2.1 2.4.2.15,K03783 K03784
RP01811,0.427,2.4.2.10,K00762 K13421
RP04184,0.427,3.2.2.9,K01243
RP03485,0.416,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP04030,0.412,3.2.2.4,K01241
RP12989,0.410,2.4.2.1,K03783 K03784
RP11016,0.398,2.4.2.1,K03783 K03784
RP03632,0.392,3.2.2.5 3.2.2.6,K01242
RP06864,0.391,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP01322,0.379,2.4.2.8,K00760 K15780
RP01370,0.374,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP01484,0.374,2.4.2.28,K00772
RP16029,0.354,2.7.8.37,K05780 K06164 K06165 K06166
RP12936,0.346,2.4.2.8,K00760
RP12934,0.346,2.4.2.8,K00760
RP04092,0.346,2.4.2.7 2.4.2.8,K00759 K00760
RP12935,0.342,2.4.2.8,K00760
RP10805,0.337,2.4.1.-,K13493
RP04021,0.313,2.4.2.7,K00759
RP01277,0.278,2.4.2.17,K00765 K02502
