RPAIR,Score,EC,KO
RP06826,0.089,4.1.1.25 4.1.1.28,K01592 K01593
RP08354,0.079,4.1.1.28,K01593
RP06291,0.075,1.14.13.41 4.1.1.25 4.1.1.28,K01592 K01593 K13027
RP07917,0.072,1.14.13.41,K13027
RP09739,0.067,,K12708
RP07145,0.067,4.1.1.28,K01593
RP10650,0.064,1.14.13.41,K13027
RP06128,0.063,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
RP05841,0.062,1.13.12.3 1.14.13.125 4.1.1.28,K00466 K01593 K11812 K11813
RP14993,0.053,1.14.13.124,K12153
RP03735,0.033,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP07593,0.032,4.2.1.1 4.2.1.104,K01673 K01725
RP07752,0.032,4.2.1.1,K01672 K01673 K01674
RP07403,0.030,2.3.1.47,K00652
RP08578,0.030,1.13.12.4,K00467
RP07361,0.029,3.5.1.54,K01457 K14541
RP05983,0.029,2.3.1.50,K00654
RP06372,0.029,1.2.1.27,K00140
RP08122,0.029,4.1.1.50,K01611
RP05860,0.029,4.1.1.2,K01569
RP10643,0.028,4.1.1.86,K13745
RP06265,0.027,4.1.1.17,K01581
RP07259,0.027,4.1.1.5,K01575
RP07258,0.027,4.1.1.5,K01575
RP06563,0.027,1.14.13.118,K13401
RP13653,0.027,1.14.13.-,K12154
RP06463,0.027,4.1.1.22 4.1.1.28,K01590 K01593
RP14715,0.027,1.14.13.117,K14984
