RPAIR,Score,EC,KO
RP10678,0.038,4.3.3.6,K06215 K08681
RP05467,0.021,4.2.3.20,K15096
RP01909,0.021,4.2.3.16,K15088
RP03918,0.021,4.2.3.12,K01737
RP05585,0.021,4.2.3.108,K07385
RP15064,0.020,4.2.3.60,K15802
RP11143,0.020,4.2.3.75,K10187 K15803
RP15063,0.020,4.2.3.55,K15794
RP15287,0.020,4.2.3.38,K14177
RP15053,0.020,4.2.3.59,K15796
RP15054,0.020,4.2.3.40,K15795
RP12985,0.020,4.2.3.56,K14186
RP12980,0.020,4.2.3.- 4.2.3.104,K14184
RP11144,0.020,4.2.3.22,K10187 K15803
RP05354,0.019,4.2.3.120,K07384
RP05353,0.018,4.2.3.119,K07384
RP15747,0.017,4.2.3.130,K16188
RP01947,0.017,4.2.3.8,K12929
RP01904,0.017,4.2.3.10,K15097
RP12984,0.017,4.1.99.16 4.2.3.22,K10187
RP12978,0.017,4.2.3.57,K14184 K15808
RP13638,0.017,4.2.3.73,K14181
RP14980,0.016,4.2.3.61,K15804
RP02118,0.016,4.2.3.9,K14180
RP15048,0.016,4.2.3.76,K15806
RP11141,0.016,4.2.3.24,K14178
RP02117,0.016,4.2.3.6,K12249
RP02120,0.016,4.2.3.13,K14183
RP14370,0.016,4.2.3.29,K14037
RP15066,0.016,4.2.3.67,K15809
RP14371,0.016,4.2.3.30,K14038
RP09032,0.016,4.2.3.21,K14182
RP05498,0.015,4.2.3.32,K14041
RP02565,0.015,1.3.1.96 2.5.1.21,K00801
RP15377,0.015,2.5.1.96,K10208
RP05497,0.015,4.2.3.32,K14041
RP11452,0.013,2.5.1.32 2.5.1.99,K02291
RP03850,0.013,2.5.1.32,K02291
RP15038,0.013,4.2.3.50,K15798
RP14360,0.012,4.2.3.44,K14042
RP14367,0.012,4.2.3.35,K14046
RP12981,0.012,4.2.3.58,K14185
