RPAIR,Score,EC,KO
RP14864,0.567,4.1.99.16,K10187
RP14366,0.407,4.2.3.34,K14045
RP11877,0.407,,K12928
RP11878,0.406,,K12928
RP02087,0.405,5.3.99.5,K01832
RP11876,0.398,4.2.3.42,K12928
RP14364,0.387,4.2.3.33,K14044
RP05499,0.352,4.2.3.32,K14041
RP04829,0.335,,K12746
RP15547,0.320,4.2.3.103,K16082
RP04693,0.320,4.2.3.19,K04121
RP14367,0.314,4.2.3.35,K14046
RP14360,0.314,4.2.3.44,K14042
RP12125,0.312,3.7.1.12,K02189 K13541
RP05496,0.309,4.2.3.18,K12927
RP14369,0.304,4.2.3.28,K14036
RP03397,0.301,5.5.1.9,K08246
RP15452,0.297,5.3.3.18,K15866
RP11277,0.296,,K14939
RP09369,0.263,1.14.13.79,K04123
RP04783,0.261,2.1.1.131,K05934 K13540 K13541
RP15858,0.259,1.14.13.79,K04123
RP11852,0.229,2.1.1.271,K05936
RP15846,0.227,1.10.99.3 1.14.13.90,K09838 K09839
RP11605,0.222,5.4.1.2,K06042
RP04781,0.215,5.4.1.2,K06042
RP11851,0.209,2.1.1.131,K05934 K13540 K13541
RP11855,0.194,2.1.1.195,K02188
RP04749,0.192,2.1.1.132,K00595
