RPAIR,Score,EC,KO
RP03300,0.061,5.3.3.12,K01827
RP10201,0.054,1.14.14.1,K07412 K07415
RP10228,0.054,1.14.14.1,K07415
RP10200,0.054,1.14.14.1,K07412 K07415
RP15453,0.053,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP14832,0.048,4.2.1.-,K05554
RP11369,0.047,,K09879
RP14835,0.046,4.2.1.-,K15884
RP03174,0.046,1.14.12.11,K00529 K03268 K05710 K16268
RP05048,0.046,1.14.12.-,K00529 K05710 K14748 K14749
RP03158,0.046,1.14.12.3,K00529 K03268 K05710 K16268
RP05039,0.046,1.14.12.-,K15248 K15249 K15250 K15251
RP14838,0.046,4.2.1.-,K15884
RP09352,0.046,1.14.12.19,K00529 K05708 K05709 K05710
RP09186,0.046,1.14.12.19,K00529 K05708 K05709 K05710
RP05272,0.045,1.14.12.-,K05549 K05550 K05784
RP11394,0.045,1.14.12.10,K05549 K05550 K05784
RP00847,0.045,1.14.12.10,K05549 K05550 K05784
RP05038,0.045,1.14.12.-,K05549 K05550 K05784
RP11392,0.045,1.14.12.10,K05549 K05550 K05784
RP04847,0.045,1.14.12.-,K00529 K05710 K10619 K16303
RP11395,0.045,1.14.12.10,K05549 K05550 K05784
RP00265,0.045,1.14.12.18,K00529 K05710 K08689 K15750
RP00828,0.045,1.14.12.-,K05549 K05550 K05784
RP11397,0.045,1.14.12.10,K05549 K05550 K05784
RP11393,0.045,1.14.12.10,K05549 K05550 K05784
RP11674,0.045,1.14.12.18,K00529 K05710 K08689 K15750
RP14660,0.045,,K15928
RP05033,0.044,1.14.12.12,K14578 K14579 K14580 K14581
RP03242,0.043,1.14.12.7,K07519
RP01643,0.042,4.2.1.118,K09483 K15652
RP09095,0.042,4.2.1.144,K16016
RP11693,0.042,1.14.12.-,K14599 K14600
RP14448,0.040,1.14.-.-,K14252
RP01056,0.040,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP01465,0.040,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP09396,0.039,1.-.-.-,K15972
RP05075,0.039,1.14.-.-,K14252
RP01215,0.039,4.1.3.27,K01656 K01657 K01658 K13497 K13501 K13503
RP03656,0.036,4.2.1.113,K02549 K14759
RP00722,0.034,1.14.13.40,K09461
RP00334,0.031,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP00623,0.031,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP11370,0.030,,K09879
RP12045,0.030,,K09879
RP11571,0.029,,K09879
RP15719,0.028,2.1.1.-,K12502
RP11334,0.026,1.3.1.19,K16269
RP04334,0.026,1.14.21.4,K13391
RP12130,0.025,1.3.-.-,K14601
RP02146,0.024,1.14.14.1,K07434
RP12730,0.024,1.14.14.1,K07434
RP02830,0.022,2.1.1.107,K00589 K02302 K02303 K02496 K13542 K13543
RP02595,0.020,4.2.1.49,K01712
