RPAIR,Score,EC,KO
RP13558,0.071,4.2.3.124,K13546
RP10987,0.055,,K12449
RP01154,0.055,5.3.1.5,K01805
RP01159,0.054,5.1.3.18,K10046
RP01508,0.052,5.3.1.5,K01805
RP01736,0.052,5.3.1.4,K01804
RP01545,0.050,5.3.1.12,K01812
RP01891,0.050,5.3.1.12,K01812
RP02940,0.048,5.3.1.9,K01810 K06859 K13810 K15916
RP02454,0.048,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.048,5.3.1.8,K01809 K15916 K16011
RP02869,0.048,5.3.1.26,K01819
RP14213,0.048,5.3.1.6,K01808
RP01348,0.046,1.13.99.1,K00469
RP10933,0.046,5.5.1.4,K01858
RP13341,0.046,2.3.1.94,K10817
RP13643,0.046,1.1.1.- 5.1.3.-,K12451
RP01831,0.045,2.7.1.53,K00880
RP01652,0.045,2.7.1.17,K00854
RP01571,0.045,2.7.1.16 2.7.1.47,K00853 K00875
RP02217,0.045,2.7.1.16,K00853
RP05296,0.045,1.1.1.271,K02377
RP12912,0.044,,K16007
RP01270,0.041,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01272,0.041,4.1.2.40,K01635 K08302 K16371
RP01274,0.041,4.1.2.13,K01622 K01623 K01624 K11645 K16305 K16306
RP01787,0.039,2.2.1.2,K00616 K13810
RP04026,0.038,4.2.2.6,K01730
RP10990,0.038,1.1.1.305,K10011
RP15837,0.037,2.2.1.11,K16305
RP03170,0.035,1.3.3.9,K13400
RP05664,0.034,5.1.3.13,K01790
RP14200,0.034,1.1.1.-,K12451
RP05416,0.034,1.3.3.9,K13400
RP15190,0.033,4.2.1.115,K15894
RP09093,0.028,,K16020
RP02749,0.028,4.2.3.4,K01735 K13829 K13830
RP00421,0.027,2.5.1.56 4.1.3.3,K01639 K01654
RP04074,0.025,2.5.1.56 2.5.1.57,K01654 K05304
RP15465,0.025,2.5.1.97,K15898
RP13548,0.023,1.21.-.-,K11784
RP15844,0.023,1.1.3.8,K00103
RP00554,0.023,1.3.2.3 1.3.3.12,K00225 K05276
RP14605,0.023,1.14.13.-,K15966
